STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area,latitude,longitude,location
1,2,2,30,2,4,C,14,J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,516.392865759,4053.20666462,36.4243849,127.4830487,대전광역시
1,2,2,30,2,4,C,14,J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,514.38215855,7090.60634429,36.4256941,127.4853434,대전광역시
1,2,2,30,2,4,C,10,J12230,NEB-24C,2020,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 9m 이상 11m미만,695.533021502,10377.0206181,36.4256481,127.4836528,대전광역시
1,2,2,30,2,4,C,16,J12230,NEB-24C,2015,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 15m 이상 17m미만,666.209986336,12242.9330659,36.4271164,127.4800564,대전광역시
1,2,2,30,2,4,C,18,J12230,NEB-24C,2015,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 17m 이상 19m미만,255.401994822,2805.77815324,36.4390084,127.4830065,대전광역시
1,2,2,30,2,4,C,14,J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,68.8987458268,147.889417575,36.4401491,127.4845381,대전광역시
1,2,2,30,2,4,C,14,J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,1683.89806523,18330.2272885,36.4400258,127.48622,대전광역시
1,2,2,30,2,4,C,10,J12230,NEB-24C,2020,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 9m 이상 11m미만,1079.6523217,32176.5896577,36.4515648,127.4808298,대전광역시
1,2,2,30,2,4,C,12,J12230,NEB-24C,2015,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 11m 이상 13m미만,223.747795676,1942.84793628,36.4608764,127.471155,대전광역시
1,2,2,30,2,4,C,14,J12230,NEB-24C,2025,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,196.198611237,2569.34554612,36.4657718,127.4776862,대전광역시
