HSTR_MNNMB,ETC_PCMTT,임도명,시설거리(km),개설연도,FRRD_FCLTW,FRRD_DV_I,FRRD_DV_B,FRRD_INSTT,FRRD_MGC,FRRD_RGSNO,RBP_X,RBP_Y,REP_X,REP_Y,MAP_LABEL,FR_TH_DV,FR_TH_YR,FRRD_THM,Shape_Leng,지역,위도,경도,상세주소,읍면동
0.0,,소광_대리골로,2.2,1999,4.0,1,1,63,1400459,남부_울진_1999_05,1148827.0666,1886354.6437,1147917.9408,1886551.2309,99울진_05,,,,2362.41062385,경상북도,36.96386524781314,129.17180690575086,"쌍전2길, 쌍전리, 금강송면, 울진군, 경상북도, 36300, 대한민국",금강송면
0.0,,소광_대리골로,1.01,1999,4.0,1,1,63,1400459,남부_울진_1999_01,1147917.9408,1886551.2309,1147389.124,1886909.9385,99울진_01,,,,1002.2155573,경상북도,36.965779963459845,129.16163692234144,"낙동정맥, 금강송면, 울진군, 경상북도, 대한민국",금강송면
0.0,통고산테마임도,휴양림_광회로,10.97,1991,4.0,1,1,63,1400459,남부_울진_1991_02,1146983.7982,1878789.7078,1150637.382,1883076.481,91울진_02,4,2009,휴양형_09_통고산,10717.9681678,경상북도,36.89598891781001,129.1496390181109,"남회룡로, 금강송면, 울진군, 경상북도, 36300, 대한민국",금강송면
0.0,,통고산_박달재로,2.02,1999,4.0,1,1,63,1400459,남부_울진_1999_04,1150432.3013,1880296.2446,1151065.9471,1879417.683,99울진_04,,,,1731.60476536,경상북도,36.909020227184556,129.18862659268711,"통고산 임도, 쌍전리, 금강송면, 울진군, 경상북도, 36300, 대한민국",금강송면
0.0,,통고산_박달재로,1.96,1999,4.0,1,1,63,1400459,남부_울진_1999_03,1151065.9471,1879417.683,1152007.7438,1880407.5768,99울진_03,,,,1849.27961088,경상북도,36.90100254830943,129.19556130964108,"통고산 임도, 동수골, 쌍전리, 금강송면, 울진군, 경상북도, 36301, 대한민국",금강송면
0.0,,통고산_박달재로,2.8,1998,4.0,1,1,63,1400459,남부_울진_1998_03,1152007.7438,1880407.5768,1152698.0507,1881910.3961,98울진_03,,,,3154.59786088,경상북도,36.90977074926314,129.2063264439614,"통고산 임도, 동수골, 쌍전리, 금강송면, 울진군, 경상북도, 36301, 대한민국",금강송면
0.0,,통고산_박달재로,5.0,1997,4.0,1,1,63,1400459,남부_울진_1997_03,1154805.0834,1881282.6686,1152698.0507,1881910.3961,97울진_03,,,,5113.07506542,경상북도,36.91720059511382,129.2378932323889,"왕피길, 동수골, 삼근리, 금강송면, 울진군, 경상북도, 36301, 대한민국",금강송면
0.0,,수곡_박달재로,7.7,1994,4.0,1,1,63,1400459,남부_울진_1994_01,1154973.8843,1880893.1684,1158530.7024,1881866.5421,94울진_01,,,,7847.70236383,경상북도,36.91366331135659,129.23970771609459,"왕피길, 동수골, 삼근리, 금강송면, 울진군, 경상북도, 36301, 대한민국",금강송면
0.0,,수곡_박달재로,10.78,1993,4.0,1,1,63,1400459,남부_울진_1993_01,1158530.7024,1881866.5421,1161911.9598,1884676.1984,93울진_01,,,,10460.87079,경상북도,36.921842260212536,129.2798224357968,"하원리, 금강송면, 울진군, 경상북도, 36301, 대한민국",금강송면
0.0,,대흥,3.4,2013,3.0,1,2,63,1400459,남부_울진_2013_02,1159012.1754,1887738.8314,1160276.3607,1888715.7565,13울진_02,,,,3153.41413826,경상북도,36.97467117777012,129.28646101739227,"대흥리, 울진읍, 울진군, 경상북도, 36336, 대한민국",울진읍
0.0,,대흥,2.3,2014,3.0,1,2,63,1400459,남부_울진_2014_04,1158376.6231,1888759.0667,1159012.1754,1887738.8314,14울진_04,,,,2303.28313858,경상북도,36.98397081154115,129.27953800732902,"울진읍, 울진군, 경상북도, 대한민국",울진읍
0.0,타용도임도(작업),대흥,1.48,2017,3.0,1,2,63,1400459,남부_울진_2017_06,1160777.1342,1890607.568,1161025.7927,1889366.6344,17울진_06,,,,1439.08417306,경상북도,37.00021839423682,129.30689239058026,"대흥리, 울진읍, 울진군, 경상북도, 36336, 대한민국",울진읍
0.0,,대흥,3.5,2017,3.0,1,2,63,1400459,남부_울진_2017_05,1158930.0008,1889852.6017,1160777.1342,1890607.568,17울진_05,,,,3443.01279948,경상북도,36.99373026892175,129.2859834913214,"울진읍, 울진군, 경상북도, 대한민국",울진읍
0.0,,대흥,2.0,2016,3.0,1,2,63,1400459,남부_울진_2016_03,1158444.5796,1888679.6103,1158930.0008,1889852.6017,16울진_03,,,,1990.7561421,경상북도,36.983243455395275,129.28028455283356,"울진읍, 울진군, 경상북도, 대한민국",울진읍
0.0,,전곡_쌍전로,1.72,1997,4.0,1,1,63,1400459,남부_울진_1997_01,1145231.6145,1887688.8123,1144049.3395,1887758.5432,97울진_01,,,,2114.19373261,경상북도,36.97644891360464,129.1316901437121,"전곡리, 금강송면, 울진군, 대한민국",금강송면
0.0,,고초령_송방로,9.11,1995,4.0,1,1,63,1400459,남부_울진_1995_01,1161459.4194,1876101.0536,1158267.2966,1873941.3929,95울진_01,,,,8805.52385881,경상북도,36.869397684392844,129.31145983076846,"금강송면, 울진군, 경상북도, 대한민국",금강송면
0.0,,작업1,2.26,2022,3.0,1,2,63,1400457,남부_영덕_2022_07,1150450.0776,1859262.928,1150450.0776,1859262.928,22영덕_07,,,,2277.12539017,경상북도,36.71949048034472,129.1846666109039,"낙동정맥, 오기리, 수비면, 영양군, 36522, 대한민국",수비면
0.0,,간선2,3.09,2021,3.0,1,1,63,1400457,남부_영덕_2021_02,1153653.8683,1845369.2771,1153533.2355,1846016.9536,21영덕_02,,,,3158.93635852,경상북도,36.59378335225153,129.21774232863493,"창수3길, 창수리, 영양읍, 영양군, 경상북도, 대한민국",영양읍
0.0,타용도임도(작업),전환8,1.1,2019,3.0,1,2,63,1400457,남부_영덕_2019_16,1148915.7793,1860798.5789,1148782.0639,1860821.3903,19영덕_16,,,,1271.88953368,경상북도,36.73357014011116,129.16779220830074,"칠성리, 일월면, 영양군, 경상북도, 36522, 대한민국",일월면
0.0,"현장조사완료(소로-사용불가),향후 구조개량 예정,타용도임도",47번 가천(전환),0.9,2008,3.0,1,1,63,1400457,남부_영덕_2006_02,1149449.9157,1857198.9226,1149219.7418,1857709.8121,08영덕_02,,,,1048.8644089,경상북도,36.70104965386558,129.17306825130498,"가천리, 일월면, 영양군, 경상북도, 36515, 대한민국",일월면
0.0,,간선3,1.4,2020,3.0,1,1,63,1400457,남부_영덕_2020_03,1149018.3776,1848876.2285,1149636.1211,1849157.5132,20영덕_03,,,,1382.66569384,경상북도,36.62612069958631,129.1666209840482,"대천리, 영양읍, 영양군, 경상북도, 36542, 대한민국",영양읍
0.0,,봉화3,1.08,2018,3.0,1,2,66,1400698,과학_산약_2018_01,1127763.385,1872963.8233,1127419.8071,1873107.8127,18산약_01,,,,1242.73127942,경상북도,36.846286194160825,128.93300789195334,"상리, 재산면, 봉화군, 경상북도, 36262, 대한민국",재산면
0.0,,봉화6,1.74,2018,3.0,1,1,66,1400698,과학_산약_2018_04,1127805.2997,1873027.1258,1128164.7923,1873534.0563,18산약_04,,,,1719.99273678,경상북도,36.846850998433645,128.93348852980577,"상리, 재산면, 봉화군, 경상북도, 36262, 대한민국",재산면
0.0,,봉화4,0.85,2018,3.0,1,2,66,1400698,과학_산약_2018_02,1128531.2912,1873302.2235,1128657.652,1873668.1392,18산약_02,,,,846.925594315,경상북도,36.84923166452991,128.9416756097881,"상리, 재산면, 봉화군, 경상북도, 36262, 대한민국",재산면
0.0,,봉화7,1.87,2019,3.0,1,2,66,1400698,과학_산약_2019_01,1128722.2451,1872815.6049,1128815.733,1873477.3489,19산약_01,,,,1868.88760879,경상북도,36.8448203664606,128.94373436290405,"상리, 재산면, 봉화군, 경상북도, 36262, 대한민국",재산면
0.0,,봉화1,1.9,2017,3.0,1,2,66,1400698,과학_산약_2017_01,1127841.1343,1873196.2967,1127149.0895,1873814.9931,17산약_01,,,,1885.89775071,경상북도,36.84837069114631,128.9339188183834,"상리, 재산면, 봉화군, 경상북도, 36262, 대한민국",재산면
0.0,,봉화2,0.87,2017,3.0,1,2,66,1400698,과학_산약_2017_02,1127419.8071,1873107.8127,1127826.2446,1873488.6717,17산약_02,,,,741.225561749,경상북도,36.84763019084953,128.92917953147912,"상리, 재산면, 봉화군, 경상북도, 36262, 대한민국",재산면
0.0,,봉화5,0.77,2018,3.0,1,2,66,1400698,과학_산약_2018_03,1128815.733,1873477.3489,1128450.4927,1873986.7021,18산약_03,,,,703.63227058,경상북도,36.850771125266434,128.94489484615832,"상리, 재산면, 봉화군, 경상북도, 36262, 대한민국",재산면
0.0,,한천2,1.4,2017,3.0,1,2,66,1400698,과학_산약_2017_04,1091566.5474,1871014.0616,1091740.315,1871365.3226,17산약_04,,,,1400.9058272,경상북도,36.83291327137201,128.52685620462302,"말바위, 소백로, 유전리, 영주시, 경상북도, 36044, 대한민국",유전리
0.0,"광덕리산9-4,각산리산42,월전리산1,358,380,343",각산-월전,2.351,2012,3.0,1,1,82,1272099,법무_청송_2012_01,1140115.1275,1839020.8843,1139463.3513,1840073.383,12청송_01,,,,2331.47161322,경상북도,36.538658535387725,129.06528735146097,"경동로, 각산리, 진보면, 청송군, 경상북도, 37410, 대한민국",진보면
0.0,진보면시량리산1,각산-월전,0.96,2014,3.0,1,1,82,1272099,법무_청송_2014_01,1140295.8131,1839355.4713,1141229.2113,1839475.9319,14청송_01,,,,1020.59705334,경상북도,36.54164724044578,129.06736605963562,"경동로, 각산리, 진보면, 청송군, 경상북도, 37410, 대한민국",진보면
0.0,월전리산1,각산리-월전리,0.41,2013,3.0,1,1,82,1272099,법무_청송_2013_01,1139848.6817,1839218.7307,1139808.1231,1838854.0521,13청송_01,,,,415.376323135,경상북도,36.540480508683274,129.06234765077457,"각산리, 진보면, 청송군, 경상북도, 37410, 대한민국",진보면
0.0,,내리,4.0,1989,4.0,1,1,62,1400449,동부_영월_1989_01,1112264.6871,1893913.5963,1111680.2549,1897426.4069,89영월_01,,,,4023.41800243,경상북도,37.037060709920475,128.76232490715392,"우구치리, 춘양면, 봉화군, 경상북도, 대한민국",춘양면
0.0,기타_운반로구조개선,검성조림지_운반로_구조개선,1.36,2024,4.0,1,1,63,1400459,남부_울진_2024_12,1163445.0287,1906743.4232,1163424.044,1906704.9824,24울진_12,,,,1365.44922956,경상북도,37.145136913682784,129.34037248209074,"월천리, 삼척시, 강원특별자치도, 25960, 대한민국",월천리
0.0,산불예방,석개재,3.5,2021,5.0,1,3,63,1400456,남부_영주_2021_09,1144999.1926,1899341.9358,1143579.6612,1899695.3367,21영주_09,,,,3535.8479937,경상북도,37.08148788489349,129.13132447768078,"청옥로, 가곡면, 석포면, 봉화군, 경상북도, 25955, 대한민국",석포면
0.0,,석개재(2),3.5,2022,5.0,1,3,63,1400456,남부_영주_2022_11,1143579.6612,1899695.3367,1142190.5287,1900315.5939,22영주_11,,,,3293.37999851,경상북도,37.08489084768618,129.11542732893614,"청옥로, 가곡면, 석포면, 봉화군, 경상북도, 25955, 대한민국",석포면
0.0,,석개재(3),1.8,2023,5.0,1,3,63,1400456,남부_영주_2023_06,1141543.9628,1900158.0052,1142190.5287,1900315.5939,23영주_06,,,,1820.31776552,경상북도,37.0893695929427,129.0926188729429,"석포리, 석포면, 봉화군, 경상북도, 36272, 대한민국",석포면
0.0,멀티라인,광평노선,3.055,2010,3.0,1,2,63,1400456,남부_영주_2010_03,1141716.5252,1899162.9131,1142728.5508,1899479.8232,10영주_03,,,,2688.46787866,경상북도,37.08037692859307,129.09437196302736,"청옥로, 석포리, 석포면, 봉화군, 경상북도, 36272, 대한민국",석포면
0.0,,무개골(2),1.49,2022,3.5,1,2,63,1400456,남부_영주_2022_09,1142815.9319,1899254.0907,1142320.8747,1898914.7491,22영주_09,,,,1413.15763401,경상북도,37.08103160910727,129.1067536919415,"청옥로, 석포리, 석포면, 봉화군, 경상북도, 36272, 대한민국",석포면
0.0,,무개골,2.58,2021,3.5,1,2,63,1400456,남부_영주_2021_07,1143922.2769,1898667.0271,1142815.9319,1899254.0907,21영주_07,,,,2461.44315179,경상북도,37.075572496981096,129.1190836251484,"청옥로, 석포리, 석포면, 봉화군, 경상북도, 36272, 대한민국",석포면
0.0,,삼동산,2.0,2020,4.0,1,1,62,1400449,동부_영월_2020_04,1115510.002,1899431.3755,1114370.9615,1900179.5963,20영월_04,,,,2062.33868757,경상북도,37.086393209312575,128.79965551809505,"덕구로, 덕구리, 춘양면, 봉화군, 경상북도, 26248, 대한민국",춘양면
0.0,,가암,2.64,2014,4.0,1,1,63,1400458,남부_구미_2014_02,1120902.3392,1801348.1149,1121847.9172,1801935.4728,14구미_02,,,,2735.06380321,대구광역시,36.20174220673641,128.8448531713415,"매봉임도, 삼국유사면, 군위군, 대구광역시, 37348, 대한민국",삼국유사면
0.0,,가암,2.5,2013,4.0,1,1,63,1400458,남부_구미_2013_02,1121847.9172,1801935.4728,1120425.0669,1802724.9372,13구미_02,,,,2504.15459772,대구광역시,36.20691749013093,128.85545992465524,"매봉임도, 삼국유사면, 군위군, 대구광역시, 37348, 대한민국",삼국유사면
0.0,,학암,0.4,2023,3.0,1,2,63,1400458,남부_구미_2023-04,1124130.4165,1797542.8643,1124377.6624,1797838.2703,23구미_04,,,,426.989945817,대구광역시,36.167036509804,128.8801494025192,"삼국유사로, 삼국유사면, 군위군, 대구광역시, 경상북도, 대한민국",삼국유사면
0.0,인수,추동,5.74,1991,4.0,1,1,64,1400467,중부_부여_1991_04,997798.9565,1818828.9802,996493.3931,1819774.5273,91부여_04,,,,5512.07896969,대전광역시,36.36689499987943,127.47546443920533,"대청호수로, 효평동, 대청동, 동구, 대전광역시, 34500, 대한민국",대청동
0.0,,용천,3.12,2010,3.0,1,2,63,1400460,남부-양산-2010-04,1153160.2356,1700565.6933,1154214.3461,1700684.9609,10양산_04,,,,3153.05832204,부산광역시,35.28888413526653,129.18429777686208,"부산외곽순환고속도로, 철마면, 기장군, 부산광역시, 46046, 대한민국",철마면
0.0,기장군청 관리이관임도,달음산,2.65,2020,3.0,1,1,63,1400460,남부-양산-2020-04,1152944.4305,1701833.1236,1154541.3823,1703138.4073,20양산_04,,,,3346.19934336,부산광역시,35.30034063642567,129.18216189697182,"정자, 산단4로, 정관일반산업단지, 정관읍, 기장군, 부산광역시, 46025, 대한민국",정관읍
0.0,,안평,2.7,2013,4.0,1,2,63,1400460,남부-양산-2013-01,1153625.1582,1694266.9486,1153651.3746,1696008.9142,13양산_01,,,,2753.8561601,부산광역시,35.232041470766475,129.18823041250286,"안평로33번가길, 철마면, 기장군, 부산광역시, 48009, 대한민국",철마면
0.0,인수,봉대,0.87,1998,4.0,1,1,64,1400467,중부_부여_1998_05,980121.4385,1854137.9121,980340.3438,1854500.5721,98부여_05,,,,804.426848664,세종특별자치시,36.68500494279049,127.27749991462974,"전동면, 세종특별자치시, 30011, 대한민국",전동면
0.0,,용암,1.0,2011,3.5,1,2,64,1400467,중부_부여_2011_04,973635.6389,1841428.4001,973564.6942,1840743.3889,11부여_04,,,,975.643692091,세종특별자치시,36.57027249462599,127.20534181265238,"세종포천고속도로, 장군면, 세종특별자치시, 30053, 대한민국",장군면
0.0,,중흥,4.54,1996,4.0,1,1,64,1400467,중부_부여_1996_02,974095.3651,1842305.0014,973158.1714,1842750.9458,96부여_02,,,,4068.74823958,세종특별자치시,36.57818760951802,127.21045032678614,"자룡길, 연서면, 세종특별자치시, 30042, 대한민국",연서면
0.0,"현장조사완료(트랙반영하여수정_이후충남산림자원연구소임도),인수('13년?)",마암,0.96,1995,4.0,1,1,64,1400467,중부_부여_1995_02,974786.9575,1825332.8533,975359.1495,1825470.1444,95부여_02,,,,1428.75932034,세종특별자치시,36.425200908742646,127.21873449363822,"마암리, 공주시, 충청남도, 32621, 대한민국",마암리
0.0,,금암,1.5,2015,4.0,1,1,64,1400467,중부_부여_2015_01,975348.4172,1829304.4318,975336.445,1829726.9666,15부여_01,,,,1548.61538101,세종특별자치시,36.46101995757624,127.22487144504414,"장군면, 세종특별자치시, 30065, 대한민국",장군면
0.0,,금암,2.5,2014,4.0,1,1,64,1400467,중부_부여_2014_03,975336.445,1829726.9666,976337.9659,1829290.0575,14부여_03,,,,2557.80378509,세종특별자치시,36.4648288602151,127.22472436352865,"장군면, 세종특별자치시, 30065, 대한민국",장군면
0.0,인수,원덕,1.49,1998,4.0,1,1,64,1400467,중부_부여_1998_04,969149.3564,1847999.0884,969609.5148,1847552.5323,98부여_04,,,,904.668722371,세종특별자치시,36.629371954092285,127.15493847667395,"금북정맥, 동남구, 천안시, 충청남도, 30007, 대한민국",
0.0,임도화,내광,1.5,2019,3.0,1,2,63,1400460,남부-양산-2019-04,1156546.4758,1716108.23,1157244.7548,1715255.5157,19양산_04,,,,1591.08595161,울산광역시,35.42844200492088,129.22449801289198,"온양읍, 울주군, 울산광역시, 44965, 대한민국",온양읍
0.0,외광리 산162-3,내광,0.99,2024,3.0,1,1,63,1400460,남부-양산-2024-03,1157223.7349,1715282.0649,1156495.6355,1715376.9351,24양산_03,,,,1020.596191,울산광역시,35.42088928487741,129.2317961560701,"내광리, 울산광역시, 44965, 대한민국",내광리
0.0,외광리 산162-3,내광~외광,2.6,2023,3.0,1,1,63,1400460,남부-양산-2023-01,1155710.1844,1714883.3812,1156876.5873,1715229.1747,23양산_01,,,,2639.93668631,울산광역시,35.417533933584046,129.21505514531148,"대운산자연오토캠핑장, 탑골길, 용당동, 웅상, 양산시, 경상남도, 50527, 대한민국",웅상
0.0,,천왕산,2.0,2015,4.0,1,2,63,1400460,남부-양산-2015-01,1137176.6734,1732886.4474,1138253.3664,1732686.4045,15양산_01,,,,1992.17975555,울산광역시,35.5825315631806,129.01402997813153,"등산로, 밀양시, 경상남도, 대한민국",
0.0,,천왕산,1.62,2016,3.0,1,2,63,1400460,남부-양산-2016-01,1136102.6965,1731895.8335,1137176.6734,1732886.4474,16양산_01,,,,1670.45498286,울산광역시,35.57375098892574,129.0020133182116,"등산로, 울주군, 울산광역시, 경상남도, 44909, 대한민국",
0.0,,신불산,0.2,2020,3.0,1,1,63,1400460,남부-양산-2020-02,1138002.0075,1731160.9378,1138073.8322,1731202.6798,20양산_02,,,,193.626959913,울산광역시,35.566864120825954,129.02284193452257,"배내로, 울주군, 울산광역시, 44909, 대한민국",
0.0,이천리테마임도,신불산,3.89,1996,4.0,1,1,63,1400460,남부-양산-1996-01,1138936.764,1729662.0524,1138048.1865,1731317.9555,96양산_01,5,2009,레포츠_09_이천리,3782.89199288,울산광역시,35.553223391038046,129.03289628651225,"이천리, 울산광역시, 44909, 대한민국",이천리
0.0,이천리테마임도,신불산,2.0,1992,4.0,1,1,63,1400460,남부-양산-1992-01,1139925.004,1728851.9551,1138936.764,1729662.0524,92양산_01,5,2009,레포츠_09_이천리,2437.49390465,울산광역시,35.54578261688968,129.043656069887,"낙동정맥, 울주군, 울산광역시, 44952, 대한민국",
0.0,이천리테마임도,신불산,1.0,1987,5.0,1,1,63,1400460,남부-양산-1987-01,1138690.7629,1729013.3272,1137932.1388,1728596.938,87양산_01,5,2009,레포츠_09_이천리,1116.47647294,울산광역시,35.54741064548204,129.0300718881924,"69, 울주군, 울산광역시, 44909, 대한민국",
0.0,이천리테마임도,신불산,2.0,1988,5.0,1,1,63,1400460,남부-양산-1988-01,1139721.8116,1728727.8871,1138690.7629,1729013.3272,88양산_01,5,2009,레포츠_09_이천리,1774.78558886,울산광역시,35.54469301958422,129.04139376751368,"낙동정맥, 울주군, 울산광역시, 44952, 대한민국",
0.0,,신불산,2.1,1989,4.0,1,1,63,1400460,남부-양산-1989-01,1138178.7399,1728456.149,1139721.8116,1728727.8871,89양산_01,,,,2012.73818923,울산광역시,35.54246009667219,129.0243298471993,"취사장, 69, 울주군, 울산광역시, 44909, 대한민국",
0.0,,신불산,2.0,1990,4.0,1,1,63,1400460,남부-양산-1990-01,1137932.1388,1728596.938,1138178.7399,1728456.149,90양산_01,,,,1962.68847442,울산광역시,35.5437634429406,129.0216342814748,"취사장, 69, 울주군, 울산광역시, 44909, 대한민국",
0.0,이천리테마임도,신불산,2.0,1986,5.0,1,1,63,1400460,남부-양산-1986-01,1137932.1388,1728596.938,1137299.0551,1729355.301,86양산_01,5,2009,레포츠_09_이천리,2012.47987577,울산광역시,35.5437634429406,129.0216342814748,"취사장, 69, 울주군, 울산광역시, 44909, 대한민국",
0.0,,신불산,4.0,1991,4.0,1,1,63,1400460,남부-양산-1991-01,1139701.1998,1727323.075,1138259.3077,1727981.0686,91양산_01,,,,4061.39543284,울산광역시,35.532033838690744,129.04092421025723,"함양울산고속도로, 울주군, 울산광역시, 경상남도, 44909, 대한민국",
0.0,98.5.사유지매입,하단,1.74,1991,4.0,1,1,63,1400460,남부-양산-1991-02,1136676.7813,1726153.5172,1138099.3787,1726586.553,91양산_02,,,,1683.41652334,울산광역시,35.521913567225916,129.00737767390987,"배내로, 원동면, 양산시, 경상남도, 44909, 대한민국",원동면
0.0,"대부반환(전환임도-농로,등산로->임도)",대운산,2.5,2012,4.0,1,1,63,1400460,남부-양산-2012-01,1156640.5451,1711283.4516,1157753.5967,1711752.0319,12양산_01,,,,2598.50703562,울산광역시,35.384942749127354,129.22460705953884,"정자, 장안로, 장안읍, 기장군, 부산광역시, 46028, 대한민국",장안읍
0.0,,이천,1.48,2011,3.0,1,2,63,1400460,남부-양산-2011-01,1137567.4132,1731812.616,1137567.4132,1731812.616,11양산_01,,,,1500.38538115,울산광역시,35.57279844450547,129.01815855659197,"울주군, 울산광역시, 44909, 대한민국",
0.0,임도화,내광 1구간,2.2,2020,3.0,1,2,63,1400460,남부-양산-2020-03,1155710.1844,1714883.3812,1156162.4828,1713937.0924,20양산_03,,,,2310.30144004,울산광역시,35.417533933584046,129.21505514531148,"대운산자연오토캠핑장, 탑골길, 용당동, 웅상, 양산시, 경상남도, 50527, 대한민국",웅상
0.0,임도화,운화,1.02,2021,3.0,1,2,63,1400460,남부-양산-2021-02,1158969.9176,1713311.5739,1159158.8374,1713960.5255,21양산_02,,,,1192.79180534,울산광역시,35.40285271743199,129.25063789355107,"온양읍, 울주군, 울산광역시, 44978, 대한민국",온양읍
0.0,대부반환(임업기술훈련원),한독,1.54,1982,5.0,1,1,63,1400460,남부-양산-1982-01,1146195.5667,1722599.843,1146158.9266,1723135.623,82양산_01,,,,1426.83194265,울산광역시,35.4885264932044,129.11168209186542,"보삼길, 울주군, 울산광역시, 50503, 대한민국",
0.0,,봉강,0.52,2017,3.0,1,2,69,C100155,학술_서울_2017_01,1003481.4676,1674832.7381,1003218.2721,1675038.8104,17서울_01,,,,424.028478182,전라남도,35.06856848154803,127.53818425753397,"865, 신룡리, 광양시, 전라남도, 대한민국",신룡리
0.0,,봉강,1.6,2018,3.0,1,2,69,C100155,학술_서울_2018_01,1006716.2301,1677271.4877,1006720.4176,1678326.011,18서울_01,,,,1545.54950913,전라남도,35.090543098918594,127.57368243655178,"성불로, 조령리, 광양시, 구례군, 전라남도, 대한민국",조령리
0.0,,봉강,1.04,2019,3.0,1,2,69,C100155,학술_서울_2019_01,1006649.376,1678202.8205,1006139.7953,1677695.0389,19서울_01,,,,1038.10763032,전라남도,35.09894164334365,127.57295647389444,"성불사, 성불로, 조령리, 광양시, 구례군, 전라남도, 대한민국",조령리
0.0,2020-2022,봉강,3.0,2020,3.0,1,2,69,C100155,학술_서울_2020_01,1006139.7953,1677695.0389,1004364.7662,1677126.6162,20서울_01,,,,3595.13106033,전라남도,35.094366064005825,127.56736162874002,"성불사, 성불로, 조령리, 광양시, 구례군, 전라남도, 대한민국",조령리
0.0,,열두내골,2.04,1987,4.0,1,1,69,C100155,학술_서울_1987_01,1006901.6282,1680964.6519,1006208.6251,1682462.0856,87서울_01,,,,2022.4599559,전라남도,35.12384411991399,127.57574720664881,"금산리, 간전면, 구례군, 전라남도, 대한민국",간전면
0.0,,한재6호선(병암골),1.32,2012,4.0,1,1,69,C100155,학술_서울_2012_02,1009457.2307,1678114.8142,1009236.7557,1678977.2207,12서울_02,,,,1351.38581036,전라남도,35.09812561438945,127.6037630094229,"백운산 등산로, 동곡리, 광양시, 구례군, 전라남도, 대한민국",동곡리
0.0,,한재5호선(용성골),1.3,2012,4.0,1,1,69,C100155,학술_서울_2012_01,1009309.8699,1679683.8273,1008436.5371,1679131.9272,12서울_01,,,,1347.64340769,전라남도,35.11227520299885,127.60216384847185,"도솔봉 임도, 광양시, 구례군, 전라남도, 대한민국",
0.0,,한재1호선(청기암골),1.17,1979,4.0,1,1,69,C100155,학술_서울_1979_01,1008519.1205,1679069.4419,1007969.1674,1679752.0481,79서울_01,,,,984.890343911,전라남도,35.10674212847792,127.59348007503432,"도솔봉 임도, 광양시, 구례군, 전라남도, 대한민국",
0.0,구례군간전면중대리산171,한재3호선(배나무골),3.62,1991,4.0,1,1,69,C100155,학술_서울_1991_01,1009504.863,1681633.0929,1008392.9412,1683439.6207,91서울_01,,,,3480.91915628,전라남도,35.1298503889396,127.60432605134235,"백운산 임도, 간전면, 구례군, 전라남도, 대한민국",간전면
0.0,"다압면하천리산123,구례군간전면중대리산171",한재2호선(송어장),3.48,1990,4.0,1,1,69,C100155,학술_서울_1990_01,1009297.2415,1680025.387,1009904.9973,1682466.821,90서울_01,,,,3447.91468904,전라남도,35.11535525158362,127.6020291074332,"도솔봉 임도, 광양시, 구례군, 전라남도, 대한민국",
0.0,,한재4호선(두막골),1.14,1992,4.0,1,1,69,C100155,학술_서울_1992_01,1009297.2415,1680025.387,1009236.7557,1678977.2207,92서울_01,,,,1180.25516972,전라남도,35.11535525158362,127.6020291074332,"도솔봉 임도, 광양시, 구례군, 전라남도, 대한민국",
0.0,,양산1호선(휴양림),0.98,2015,4.0,1,1,69,C100155,학술_서울_2015_01,1008554.2991,1672397.7772,1008010.0234,1672857.5858,15서울_01,,,,1003.087061,전라남도,35.04658132544699,127.59379721591397,"도솔로, 부저리, 광양시, 전라남도, 57701, 대한민국",부저리
0.0,"산210,산212",양산2호선(상산),1.21,2016,4.0,1,1,69,C100155,학술_서울_2016_01,1008101.0856,1672690.9766,1008402.2435,1672250.005,16서울_01,,,,1208.74221857,전라남도,35.04922894995513,127.58883063335465,"백계로, 추산리, 광양시, 전라남도, 57704, 대한민국",추산리
0.0,멀티라인,추산순환,4.28,1986,4.0,1,1,69,C100155,학술_서울_1986_01,1009386.4688,1670494.5268,1009050.7186,1671742.4129,86서울_01,,,,4543.14158486,전라남도,35.02941161396044,127.60290036083744,"옥룡면, 광양시, 전라남도, 57704, 대한민국",옥룡면
0.0,,추산순환,7.24,2000,4.0,1,1,69,C100155,학술_서울_2000_01,1009661.5754,1670714.8537,1008305.6877,1671417.6349,00서울_01,,,,7331.73800412,전라남도,35.03139579075402,127.60591881052305,"옥룡면, 광양시, 전라남도, 57704, 대한민국",옥룡면
0.0,,추산순환,0.9,1993,4.0,1,1,69,C100155,학술_서울_1993_01,1009312.1547,1671065.8631,1009217.5071,1671198.8101,93서울_01,,,,952.200992356,전라남도,35.03456425838455,127.60209209058272,"옥룡면, 광양시, 전라남도, 57704, 대한민국",옥룡면
0.0,,중흥동,2.0,1999,4.0,1,1,69,C100155,학술_서울_1999_01,1009561.3786,1669854.5306,1009561.3786,1669854.5306,99서울_01,,,,2767.89176709,전라남도,35.023638879442004,127.60481046264658,"운평리, 광양시, 전라남도, 57704, 대한민국",운평리
0.0,,웅동,1.87,2014,3.0,1,2,69,C100155,학술_서울_2014_01,1013784.5302,1672157.8721,1014361.5679,1672523.5292,14서울_01,,,,2211.96531443,전라남도,35.04436012832926,127.65114215969011,"죽천리, 광양시, 전라남도, 57704, 대한민국",죽천리
