지역,임도명,시설거리(km),개설연도,위도,경도,상세주소,읍면동
강원특별자치도,각희골,3.0,2018,37.09706865979379,128.83413667304197,"천평리, 상동읍, 영월군, 강원특별자치도, 26248, 대한민국",상동읍
강원특별자치도,천평,1.0,2017,37.09706865979379,128.83413667304197,"천평리, 상동읍, 영월군, 강원특별자치도, 26248, 대한민국",상동읍
강원특별자치도,각희골,3.0,2017,37.09696590435488,128.83972161794105,"천평리, 상동읍, 영월군, 강원특별자치도, 26248, 대한민국",상동읍
강원특별자치도,봉산,1.94,2020,37.47511684918567,128.88836511167528,"용산리, 임계면, 정선군, 강원특별자치도, 26114, 대한민국",임계면
강원특별자치도,용산도전,1.85,2018,37.4513857319012,128.90553743005057,"도전리, 임계면, 정선군, 강원특별자치도, 26112, 대한민국",임계면
강원특별자치도,용산도전,2.07,2018,37.44085482590513,128.91003196392666,"도전리, 임계면, 정선군, 강원특별자치도, 26112, 대한민국",임계면
강원특별자치도,용산,10.5,1990,37.44261713125833,128.85835244456166,"백두대간로, 문래리, 임계면, 정선군, 강원특별자치도, 26114, 대한민국",임계면
강원특별자치도,용산,9.0,1989,37.46099974397342,128.89431423948523,"용산리, 임계면, 정선군, 강원특별자치도, 26114, 대한민국",임계면
강원특별자치도,송계,2.0,2017,37.46807789905607,128.87896725229874,"임계면, 정선군, 강원특별자치도, 26113, 대한민국",임계면
강원특별자치도,송계,2.0,2016,37.478118269051215,128.875349394823,"임계면, 정선군, 강원특별자치도, 26113, 대한민국",임계면
강원특별자치도,송계,2.0,2014,37.48601446377327,128.8814877557414,"봉산리, 임계면, 정선군, 강원특별자치도, 26113, 대한민국",임계면
강원특별자치도,가목,10.0,1991,37.47892790025091,128.9845388861938,"백두대간 등산로, 삼화동, 동해시, 정선군, 강원특별자치도, 25746, 대한민국",
강원특별자치도,가목,7.6,1992,37.47916274878352,128.95392179326086,"가목리, 임계면, 정선군, 강원특별자치도, 26112, 대한민국",임계면
강원특별자치도,도전,10.0,1991,37.49533202912989,128.90146689578134,"도전리, 임계면, 정선군, 강원특별자치도, 26112, 대한민국",임계면
강원특별자치도,유포,2.0,2015,37.51035995131222,128.34061861957426,"유포리, 봉평면, 평창군, 강원특별자치도, 25311, 대한민국",봉평면
강원특별자치도,유포,2.0,2019,37.51035995131222,128.34061861957426,"유포리, 봉평면, 평창군, 강원특별자치도, 25311, 대한민국",봉평면
강원특별자치도,유포,0.5,2020,37.51598758772892,128.3295736365393,"유포리, 봉평면, 평창군, 강원특별자치도, 25311, 대한민국",봉평면
강원특별자치도,유포리,2.0,2019,37.51689992501753,128.32672681323658,"유포리, 봉평면, 평창군, 강원특별자치도, 25311, 대한민국",봉평면
강원특별자치도,유포,3.0,2018,37.51995816112809,128.31752442619558,"유포리, 봉평면, 평창군, 강원특별자치도, 25311, 대한민국",봉평면
강원특별자치도,청태산,20.5,1993,37.47942294998715,128.24849468372483,"고원로, 두원리, 방림면, 평창군, 강원특별자치도, 25263, 대한민국",방림면
강원특별자치도,계촌,0.98,2017,37.48181045114036,128.280801679892,"계촌리, 방림면, 평창군, 강원특별자치도, 25364, 대한민국",방림면
강원특별자치도,유포,2.0,2021,37.50000003013553,128.32156837876082,"계촌리, 방림면, 평창군, 강원특별자치도, 25364, 대한민국",방림면
강원특별자치도,유포,2.0,2020,37.5066213018707,128.33817415869945,"유포리, 봉평면, 평창군, 강원특별자치도, 25311, 대한민국",봉평면
강원특별자치도,유포,1.4,2021,37.49938420789068,128.34335973838705,"개수리, 대화면, 평창군, 강원특별자치도, 25357, 대한민국",대화면
강원특별자치도,청태산,0.6,2023,37.49938420789068,128.34335973838705,"개수리, 대화면, 평창군, 강원특별자치도, 25357, 대한민국",대화면
강원특별자치도,청태산,2.0,2022,37.49570979415696,128.32958105463766,"계촌리, 방림면, 평창군, 강원특별자치도, 25364, 대한민국",방림면
강원특별자치도,청태산,1.0,2022,37.49431401742027,128.33677588794762,"계촌리, 방림면, 평창군, 강원특별자치도, 25364, 대한민국",방림면
강원특별자치도,청태산,0.9,2023,37.4969557141358,128.34153370682543,"방림면, 평창군, 강원특별자치도, 대한민국",방림면
강원특별자치도,동원골1,2.0,2020,37.11555522113243,128.98313300923488,"문곡동, 문곡소도동, 태백시, 강원특별자치도, 26044, 대한민국",
강원특별자치도,동원골,2.1,2021,37.1073828458095,128.9704678367569,"문곡소도동, 태백시, 강원특별자치도, 대한민국",
강원특별자치도,풀장골,0.72,2022,37.10231807981216,128.97308998557415,"문곡소도동, 태백시, 강원특별자치도, 대한민국",
강원특별자치도,동원골,1.22,2021,37.10553201107605,128.97450575873273,"문곡소도동, 태백시, 강원특별자치도, 대한민국",
강원특별자치도,동원골2,2.0,2020,37.10307334291901,128.97865668096043,"문곡소도동, 태백시, 강원특별자치도, 대한민국",
강원특별자치도,장성,1.5,1998,37.10657434941361,128.99714260583755,"계산1길, 장성동, 태백시, 강원특별자치도, 26050, 대한민국",
강원특별자치도,풀장골,3.0,2016,37.11831414523694,128.9875782295928,"문곡동, 문곡소도동, 태백시, 강원특별자치도, 26044, 대한민국",
강원특별자치도,유다래미골,2.4,2015,37.12790405560535,128.98020333815347,"문곡동, 문곡소도동, 태백시, 강원특별자치도, 26044, 대한민국",
강원특별자치도,지지리골,0.82,2017,37.14695752529872,128.95468828817897,"서학로, 상장동, 태백시, 정선군, 강원특별자치도, 26010, 대한민국",
강원특별자치도,지지리골,2.0,2020,37.1435112961345,128.96600655742708,"상장동, 태백시, 강원특별자치도, 대한민국",
강원특별자치도,지지리골,2.3,2021,37.14493259731328,128.97287403515196,"버들치길, 문곡소도동, 태백시, 강원특별자치도, 26043, 대한민국",
강원특별자치도,건마람골,1.09,2020,37.37913763671685,128.95623826925785,"삼밭골 임도, 하장면, 삼척시, 강원특별자치도, 25900, 대한민국",하장면
강원특별자치도,삼밭골,0.8,2019,37.3751478163672,128.9618002831733,"삼밭골 임도, 하장면, 삼척시, 강원특별자치도, 25900, 대한민국",하장면
강원특별자치도,삼밭골,2.0,2019,37.373950396417385,128.96272459413677,"삼밭골 임도, 하장면, 삼척시, 강원특별자치도, 25900, 대한민국",하장면
강원특별자치도,턱골,1.9,2019,37.38348201432182,128.96111019129216,"번천리, 삼척시, 강원특별자치도, 25901, 대한민국",번천리
강원특별자치도,턱골3,2.5,2018,37.38943230649974,128.95756381085593,"중봉리, 삼척시, 강원특별자치도, 25900, 대한민국",중봉리
강원특별자치도,턱골2,2.1,2017,37.38834685897295,128.96837122029302,"번천리, 삼척시, 강원특별자치도, 25901, 대한민국",번천리
강원특별자치도,턱골,2.1,2016,37.3948387915684,128.95854900298474,"중봉리, 삼척시, 강원특별자치도, 25900, 대한민국",중봉리
강원특별자치도,턱골,2.0,2022,37.39611797376028,128.94286012936564,"금강사, 중봉당골길, 하장면, 삼척시, 강원특별자치도, 25900, 대한민국",하장면
강원특별자치도,건마람,2.0,2022,37.3855608432884,128.9516691465046,"중봉리, 삼척시, 강원특별자치도, 25900, 대한민국",중봉리
강원특별자치도,건마람,2.99,2023,37.3855608432884,128.9516691465046,"중봉리, 삼척시, 강원특별자치도, 25900, 대한민국",중봉리
강원특별자치도,보래령,1.43,2020,37.66781418022044,128.39033629452035,"보래령로, 덕거리, 봉평면, 평창군, 강원특별자치도, 25301, 대한민국",봉평면
강원특별자치도,덕거,2.3,2013,37.65840220195376,128.39744701732494,"덕거리, 봉평면, 평창군, 강원특별자치도, 25301, 대한민국",봉평면
강원특별자치도,덕거,3.0,2012,37.67291797735643,128.40462692217756,"덕거리, 봉평면, 평창군, 강원특별자치도, 25301, 대한민국",봉평면
강원특별자치도,백석산,4.0,1996,37.53302743283642,128.4961502567376,"대화면, 평창군, 강원특별자치도, 25355, 대한민국",대화면
강원특별자치도,백석산,4.64,1997,37.54096577230366,128.48924873534617,"신리, 대화면, 평창군, 강원특별자치도, 25354, 대한민국",대화면
강원특별자치도,백석산,5.01,1996,37.55608008985397,128.49412790584103,"모릿재로, 신리, 대화면, 평창군, 강원특별자치도, 25354, 대한민국",대화면
강원특별자치도,백석산,12.0,1991,37.5625885357159,128.54454694922364,"화의1길, 화의리, 진부면, 평창군, 강원특별자치도, 25338, 대한민국",진부면
강원특별자치도,백석산,10.0,1991,37.499280002290746,128.52496103091784,"막동길, 장전리, 진부면, 평창군, 강원특별자치도, 25338, 대한민국",진부면
강원특별자치도,백석산,11.9,1992,37.53441606354061,128.52751569155495,"화의리, 진부면, 평창군, 강원특별자치도, 25338, 대한민국",진부면
강원특별자치도,화의,3.52,2010,37.54163202555962,128.53359286489908,"화의리, 진부면, 평창군, 강원특별자치도, 25337, 대한민국",진부면
강원특별자치도,신리,0.4,2019,37.57777761035731,128.49803713904765,"모릿재로, 신리, 대화면, 평창군, 강원특별자치도, 25354, 대한민국",대화면
강원특별자치도,백석산,1.7,2020,37.58615690766212,128.5008172771103,"대화면, 평창군, 강원특별자치도, 대한민국",대화면
강원특별자치도,백석산,0.8,2021,37.58859802324902,128.49632062734008,"대화면, 평창군, 강원특별자치도, 대한민국",대화면
강원특별자치도,백석산,2.0,2022,37.582407912532965,128.4818252368568,"대화면, 평창군, 강원특별자치도, 대한민국",대화면
강원특별자치도,백석산,1.42,2023,37.57524205560255,128.48150102510544,"신리, 대화면, 평창군, 강원특별자치도, 25354, 대한민국",대화면
강원특별자치도,백석산,1.9,2023,37.56935173902568,128.47695664433022,"신리, 대화면, 평창군, 강원특별자치도, 25354, 대한민국",대화면
강원특별자치도,백석산,2.0,2022,37.572866272451485,128.46895761968267,"신리, 대화면, 평창군, 강원특별자치도, 25354, 대한민국",대화면
강원특별자치도,평안,0.9,2021,37.36617193742089,128.54765440006344,"평안리, 미탄면, 평창군, 강원특별자치도, 25381, 대한민국",미탄면
강원특별자치도,평안,1.0,2020,37.36667602233348,128.54200746850054,"평안리, 미탄면, 평창군, 강원특별자치도, 25381, 대한민국",미탄면
강원특별자치도,평안,0.4,2019,37.370330618469374,128.54081343808988,"평안리, 미탄면, 평창군, 강원특별자치도, 25381, 대한민국",미탄면
강원특별자치도,평안,8.76,1996,37.361395795602455,128.55095808963688,"백운리, 미탄면, 평창군, 강원특별자치도, 25383, 대한민국",미탄면
강원특별자치도,가리왕산,11.1,1994,37.41692789650515,128.5613122806191,"회동리, 정선읍, 정선군, 강원특별자치도, 26119, 대한민국",정선읍
강원특별자치도,가리왕산,10.0,1992,37.42836398357558,128.51671327817988,"정선읍, 정선군, 강원특별자치도, 대한민국",정선읍
강원특별자치도,용탄,2.0,2023,37.38279906855771,128.5479607660745,"정선읍, 정선군, 강원특별자치도, 대한민국",정선읍
강원특별자치도,가리왕산,1.94,2021,37.41243080865052,128.52961319505684,"회동리, 정선읍, 정선군, 강원특별자치도, 26119, 대한민국",정선읍
강원특별자치도,회동,0.82,2019,37.41501934158552,128.53567798910407,"회동리, 정선읍, 정선군, 강원특별자치도, 26119, 대한민국",정선읍
강원특별자치도,보래령,3.0,2021,37.64092388626491,128.40580437493975,"덕거리, 봉평면, 평창군, 강원특별자치도, 25301, 대한민국",봉평면
강원특별자치도,덕거,2.9,2019,37.65101652352486,128.4141321338704,"덕거리, 봉평면, 평창군, 강원특별자치도, 25301, 대한민국",봉평면
강원특별자치도,덕거,1.0,2018,37.65284246352902,128.4193062129776,"덕거리, 봉평면, 평창군, 강원특별자치도, 25301, 대한민국",봉평면
강원특별자치도,덕거,3.0,2015,37.65496547429822,128.41400442092254,"덕거리, 봉평면, 평창군, 강원특별자치도, 25301, 대한민국",봉평면
강원특별자치도,덕거,1.87,2016,37.66246972226296,128.42425503341144,"덕거리, 봉평면, 평창군, 강원특별자치도, 25301, 대한민국",봉평면
강원특별자치도,보래령,0.7,2023,37.67347761065024,128.42141526736177,"덕거리, 봉평면, 평창군, 강원특별자치도, 25301, 대한민국",봉평면
강원특별자치도,보래령,1.0,2022,37.66964547336547,128.42175689280558,"덕거리, 봉평면, 평창군, 강원특별자치도, 25301, 대한민국",봉평면
강원특별자치도,흥정,2.0,2021,37.6125768036837,128.3037400970838,"팔송로, 무이리, 봉평면, 평창군, 강원특별자치도, 25305, 대한민국",봉평면
강원특별자치도,흥정,2.14,2021,37.62194778385005,128.30593592724836,"무이리, 봉평면, 평창군, 강원특별자치도, 25305, 대한민국",봉평면
강원특별자치도,흥정,2.3,2022,37.61936594882079,128.2893574822969,"무이리, 봉평면, 평창군, 강원특별자치도, 25305, 대한민국",봉평면
강원특별자치도,흥정(구목령),1.0,1991,37.62298821297329,128.30143775686014,"무이리, 봉평면, 평창군, 강원특별자치도, 25305, 대한민국",봉평면
강원특별자치도,흥정(구목령),4.8,1989,37.65042856477875,128.2718255599853,"서석면, 홍천군, 강원특별자치도, 대한민국",서석면
강원특별자치도,흥정(구목령),5.1,1988,37.63615724196725,128.30141114383804,"흥정리, 봉평면, 평창군, 강원특별자치도, 25300, 대한민국",봉평면
강원특별자치도,흥정,1.0,2017,37.63275285074584,128.28231537907934,"봉평면, 평창군, 강원특별자치도, 대한민국",봉평면
