amount,ctprvn_cd,objt_id,end_tm,emd_cd,occu_mt,rn_adres,ar,end_de,sgg_cd,occu_year,occu_de,x,y,adres,resn,occu_day,end_mt,occu_date,end_year,occu_tm,가까운_지점,가까운_기상지점명,기상지점거리_km,지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),일시_dt,지점_clean,지점주소_x,시작일,종료일,지점주소_y,위도,경도
82059.0,43,5992,1630,43111310,3,-,2,10,43111,2023,10,127.62432,36.60833,충청북도 청주시 상당구 낭성면 추정리 산 55-1,농업부산불소각,금요일,3.0,2023-03-10,2023,1304,624,상당,3.4281626388306816,624.0,상당,2023-03-10,9.9,0.0,1.4,2023-03-10,상당,충청북도 청주시상당구 미원면 미원리,2022-10-25,2099-12-31,충청북도 청주시상당구 미원면 미원리,36.6244,127.6571
22744.0,41,5985,1652,41830370,2,-,0,3,41830,2023,3,127.72517,37.57006,경기도 양평군 청운면 다대리 산 33,성묘객실화,금요일,2.0,2023-02-03,2023,1529,573,청운,1.6724800273698446,573.0,청운,2023-02-03,-3.7,0.0,1.3,2023-02-03,청운,경기도 양평군 청운면 용두리,2021-07-14,2099-12-31,경기도 양평군 청운면 용두리,37.5582,127.7135
28360000.0,43,4929,1855,43130325,3,,0,23,43130,2021,23,127.9968378,36.8618552,충청북도 충주시 수안보면 온천리 산40,담뱃불실화,화요일,3.0,2021-03-23,2021,1524,622,수안보,2.7149720684980303,622.0,수안보,2021-03-23,6.5,0.0,2.2,2021-03-23,수안보,충청북도 충주시 수안보면 안보리,2015-07-13,2021-07-29,충청북도 충주시 수안보면 안보리,36.8391,128.0079
9271000.0,42,4923,1830,42810340,5,,0,6,42810,2021,6,128.1965515,38.2513645,강원도 인제군 서화면 심적리 산213,입산자실화추정,목요일,5.0,2021-05-06,2021,1730,594,서화,1.1938876235355909,594.0,서화,2021-05-06,12.9,0.0,1.8,2021-05-06,서화,(산지)강원특별자치도 인제군 서화면 서화리,2017-01-13,2024-10-15,(산지)강원특별자치도 인제군 서화면 서화리,38.2533,128.21
1057000.0,42,4917,1357,42780259,4,,0,22,42780,2021,22,127.2348102,38.2428992,강원도 철원군 동송읍 대위리 산33,생활쓰레기,목요일,4.0,2021-04-22,2021,1329,650,양지,3.3168159812939177,650.0,양지,2021-04-22,18.6,0.0,1.2,2021-04-22,양지,강원특별자치도 철원군 동송읍 양지리,2020-10-23,2021-10-15,강원도 철원군 동송읍 양지리,38.2726,127.2774
470.0,44,4492,1615,44270320,4,,0,13,44270,2020,13,126.5601384,36.9983183,충청남도 당진시 석문면 삼봉리 219-17,입산자실화,월요일,4.0,2020-04-13,2020,1518,616,당진,13.136832169605345,616.0,당진,2020-04-13,10.0,0.0,2.6,2020-04-13,당진,충청남도 당진시 채운동,2010-11-08,2023-10-25,충청남도 당진시 채운동,36.8894,126.6174
59836.0,44,4485,640,44210250,4,,1,13,44210,2020,12,126.4323528,36.9799639,충청남도 서산시 대산읍 화곡리 산181,입산자실화,일요일,4.0,2020-04-12,2020,1920,606,대산,5.200990304343183,606.0,대산,2020-04-12,10.1,0.0,2.4,2020-04-12,대산,충청남도 서산시 대산읍 대죽리,2015-12-23,2022-09-27,충청남도 서산시 대산읍 대죽리,37.0106,126.3881
2780.0,42,4479,1502,42730310,4,,0,11,42730,2020,11,128.1045581,37.4574419,강원도 횡성군 우천면 상대리 산76,담대꽁초투기,토요일,4.0,2020-04-11,2020,1434,337,우항,3.6591303310783876,,,,,,,,,,,,,,
1716.0,41,5946,1800,41610350,4,-,0,16,41610,2023,16,127.33141,37.49168,경기도 광주시 남종면 귀여리 산 89-5,비닐하우스화재비화,일요일,4.0,2023-04-16,2023,1445,546,경기광주,8.9398455965693,546.0,경기광주,2023-04-16,10.1,0.0,1.2,2023-04-16,경기광주,경기도 광주시 송정동,2016-08-01,2024-10-01,경기도 광주시 송정동,37.4353,127.2592
494.0,41,5981,1005,41830330,2,-,0,7,41830,2023,7,127.38466,37.53881,경기도 양평군 양서면 신원리 산 87,원인미상,화요일,2.0,2023-02-07,2023,934,444,하남,14.909988787940225,444.0,하남,2023-02-07,0.7,0.0,0.1,2023-02-07,하남,경기도 하남시 신장동,2011-09-02,2099-12-31,,37.5379,127.2137
494.0,41,5981,1005,41830330,2,-,0,7,41830,2023,7,127.38466,37.53881,경기도 양평군 양서면 신원리 산 87,원인미상,화요일,2.0,2023-02-07,2023,934,444,하남,14.909988787940225,444.0,하남,2023-02-07,0.7,0.0,0.1,2023-02-07,하남,경기도 하남시 신장동,2021-05-04,2099-12-31,경기도 하남시 신장동,37.5379,127.2137
679000.0,42,4883,1600,42150250,6,,0,7,42150,2021,7,128.7991129,37.9070783,강원도 강릉시 주문진읍 향호리 산128,미상,월요일,6.0,2021-06-07,2021,1513,523,주문진,2.175687533635665,523.0,주문진,2021-06-07,22.8,0.0,1.3,2021-06-07,주문진,강원특별자치도 강릉시 주문진읍 주문리,2010-12-10,2024-08-21,강원특별자치도 강릉시 주문진읍 주문리,37.8985,128.8214
2793000.0,41,4877,1750,41830395,2,경기도 양평군 지평면 초왕골1길 93-7,0,12,41830,2021,12,127.6751545,37.4535365,경기도 양평군 지평면 무왕리 201,쓰레기소각,금요일,2.0,2021-02-12,2021,1637,547,양동,8.190873965490878,547.0,양동,2021-02-12,2.0,0.0,0.8,2021-02-12,양동,경기도 양평군 양동면 쌍학리,2015-07-13,2023-10-16,경기도 양평군 양동면 쌍학리,37.4159,127.7549
560000.0,41,4870,1105,41830330,4,,0,21,41830,2021,21,127.3327317,37.5581729,경기도 양평군 양서면 양수리 산55,담뱃불실화,수요일,4.0,2021-04-21,2021,933,428,하남덕풍,10.600637975755436,428.0,하남덕풍,2021-04-21,18.9,0.0,0.9,2021-04-21,하남덕풍,경기도 하남시 덕풍동,2020-10-23,2025-09-15,경기도 하남시 덕풍동,37.5512,127.2128
9922.0,47,4443,1520,47820330,4,,0,6,47820,2020,6,128.5642166,35.6879861,경상북도 청도군 각북면 남산리 산51,전기누전(물탱크),월요일,4.0,2020-04-06,2020,1415,828,달성,12.683680656817181,828.0,달성,2020-04-06,10.7,0.0,1.2,2020-04-06,달성,대구광역시 달성군 다사읍 문산리,2017-08-25,2023-11-01,대구광역시 달성군 다사읍 문산리,35.6902,128.4238
6345.0,47,4437,2000,47760350,4,,0,5,47760,2020,5,129.1231611,36.5439889,경상북도 영양군 석보면 지경리 산24-3,쓰레기소각,일요일,4.0,2020-04-05,2020,1840,801,영양,9.539419909339207,801.0,영양,2020-04-05,4.8,0.0,1.7,2020-04-05,영양,경상북도 영양군 영양읍 감천리,2015-07-13,2025-09-26,경상북도 영양군 영양읍 감천리,36.625,129.088
1489.0,43,4431,1600,43745310,4,,0,5,43745,2020,5,127.5956611,36.8331361,충청북도 증평군 도안면 노암리 산8-3,성묘객실화(담뱃불),일요일,4.0,2020-04-05,2020,1445,623,증평,5.1380927131683585,623.0,증평,2020-04-05,5.9,0.0,1.6,2020-04-05,증평,충청북도 증평군 증평읍 연탄리,2010-07-30,2099-12-31,충청북도 증평군 증평읍 연탄리,36.7956,127.562
15802.0,41,5903,1532,41360256,2,-,0,26,41360,2023,26,127.34262,37.66307,경기도 남양주시 화도읍 답내리 산 27-5,성묘객실화,일요일,2.0,2023-02-26,2023,1318,542,청평,4.0506288567721205,542.0,청평,2023-02-26,0.3,0.0,1.1,2023-02-26,청평,경기도 가평군 청평면 대성리,1992-11-01,2023-11-03,경기도 가평군 청평면 대성리,37.6841,127.3802
581000.0,41,4833,2100,41461259,3,,0,26,41461,2021,26,127.1415398,37.1139746,경기도 용인시 처인구 남사읍 봉명리 산14-2,담뱃불실화,금요일,3.0,2021-03-26,2021,1843,575,용인이동,4.192999453763314,575.0,용인이동,2021-03-26,11.6,0.0,0.8,2021-03-26,용인이동,경기도 용인시 처인구 포곡읍 신원리,2020-10-07,2021-10-15,경기도 용인시 처인구 포곡읍 신원리,37.1058,127.1877
483000.0,41,4827,1401,41390123,7,,0,28,41390,2021,28,126.8274711,37.3670091,경기도 시흥시 산현동 산58,건축물실화,수요일,7.0,2021-07-28,2021,1325,565,시흥,5.150130275846097,565.0,시흥,2021-07-28,29.4,0.0,1.9,2021-07-28,시흥,경기도 시흥시 장곡동,2021-07-22,2099-12-31,경기도 시흥시 장곡동,37.3915,126.778
14112000.0,41,4821,900,41360256,5,,0,12,41360,2021,12,127.2832139,37.672568,경기도 남양주시 화도읍 묵현리 산62-1,입산자실화,수요일,5.0,2021-05-12,2021,422,542,청평,8.631119265522075,542.0,청평,2021-05-12,17.9,0.0,1.7,2021-05-12,청평,경기도 가평군 청평면 대성리,1992-11-01,2023-11-03,경기도 가평군 청평면 대성리,37.6841,127.3802
8006.0,41,4397,1720,41461253,4,,0,1,41461,2020,1,127.2589987,37.3317081,경기도 용인시 처인구 모현읍 왕산리 산75-11,담뱃불실화,수요일,4.0,2020-04-01,2020,1534,549,용인,7.599698654808186,549.0,용인,2020-04-01,10.5,0.0,2.0,2020-04-01,용인,경기도 용인시 처인구 포곡읍 둔전리,2016-04-28,2020-10-23,경기도 용인시 처인구 포곡읍 둔전리,37.2701,127.2218
98936.0,42,4390,1500,42780259,3,,2,31,42780,2020,31,127.2324139,38.2256306,강원도 철원군 동송읍 오덕리 산23-1외 7필지,입산자실화추정,화요일,3.0,2020-03-31,2020,1300,874,동송,2.4238642322786674,874.0,동송,2020-03-31,9.7,0.0,0.6,2020-03-31,동송,강원특별자치도 철원군 동송읍 상노리,2015-07-13,2021-08-31,강원도 철원군 철원읍 화지리,38.221,127.2053
4626.0,41,4383,1320,41590262,3,,0,29,41590,2020,29,126.8497034,37.2112076,경기도 화성시 남양읍 북양리 500-105,건축물실화,일요일,3.0,2020-03-29,2020,1159,571,화성,3.1042649005744423,571.0,화성,2020-03-29,7.7,0.0,1.3,2020-03-29,화성,경기도 화성시 향남읍 장짐리,1997-05-19,2021-09-16,경기도 화성시 향남읍 장짐리,37.1953,126.8209
4277.0,29,5852,2000,29200135,1,-,0,9,29200,2023,9,126.73904,35.22859,광주광역시 광산구 광산동 산 176-1,불씨취급부주의,월요일,1.0,2023-01-09,2023,1805,730,장성,5.991366861544654,730.0,장성,2023-01-09,1.4,0.0,0.9,2023-01-09,장성,전라남도 장성군 황룡면 와룡리,2020-10-23,2023-10-25,전라남도 장성군 황룡면 와룡리,35.2794,126.7611
7802.0,28,5846,1810,28720330,4,-,0,12,28720,2023,12,124.65527,37.97206,인천광역시 옹진군 백령면 가을리 산 191-4,원인미상,수요일,4.0,2023-04-12,2023,1639,426,백령(레),2.270215968020613,426.0,백령(레),2023-04-12,9.0,0.0,5.8,2023-04-12,백령,인천광역시 옹진군 백령면 연화리,2020-10-23,2024-10-15,인천광역시 옹진군 백령면 연화리,37.9661,124.6305
1059235.0,28,5840,800,28710340,3,-,22,27,28710,2023,26,126.43095,37.60537,인천광역시 강화군 화도면 동막리 산 92,주택화재비화,일요일,3.0,2023-03-26,2023,1445,500,양도,7.546385281440652,500.0,양도,2023-03-26,8.6,0.0,3.9,2023-03-26,양도,인천광역시 강화군 양도면 도장리,2020-10-23,2099-12-31,인천광역시 강화군 양도면 도장리,37.6657,126.4702
532000.0,28,4788,830,28237102,2,인천광역시 부평구 경원대로 1155,0,24,28237,2021,24,126.7012322,37.4835635,인천광역시 부평구 십정동 산6-9,입산자실화추정(담뱃불),수요일,2.0,2021-02-24,2021,700,649,부평,4.544386274845945,649.0,부평,2021-02-24,1.2,0.0,1.2,2021-02-24,부평,인천광역시 부평구 구산동,2020-03-07,2099-12-31,인천광역시 부평구 구산동,37.4722,126.7507
498000.0,27,4780,1720,27200103,2,,0,6,27200,2021,6,128.5767639,35.828781,대구광역시 남구 대명동 산198,입산자실화추정,토요일,2.0,2021-02-06,2021,1635,846,대구서구,5.772661552980094,846.0,대구서구,2021-02-06,6.0,0.0,0.9,2021-02-06,대구서,대구광역시 서구 중리동,2020-12-15,2021-07-21,대구광역시 서구 중리동,35.8651,128.531
23862000.0,26,4774,2035,26320104,11,,0,29,26320,2021,29,129.0142189,35.2174642,부산광역시 북구 덕천동 산45-1,입산자실화,월요일,11.0,2021-11-29,2021,1806,941,북구,1.1664208561692713,941.0,북구,2021-11-29,8.8,0.0,1.1,2021-11-29,북,부산광역시 북구 덕천동,2020-10-23,2099-12-31,부산광역시 북구 덕천동,35.213,129.0026
7395.0,41,4343,1420,41461256,3,,0,23,41461,2020,23,127.2149972,37.1724472,경기도 용인시 처인구 이동읍 덕성리 179,입산자실화,월요일,3.0,2020-03-23,2020,1328,575,용인이동,7.795843767625651,575.0,용인이동,2020-03-23,8.7,0.0,1.9,2020-03-23,용인이동,경기도 용인시 처인구 포곡읍 신원리,2017-08-25,2020-10-07,경기도 용인시 처인구 포곡읍 신원리,37.1058,127.1877
13750.0,41,4336,2100,41500320,3,,0,22,41500,2020,22,127.4977242,37.3376743,경기도 이천시 백사면 현방리 산14-1,담뱃불실화,일요일,3.0,2020-03-22,2020,1920,533,백사,1.8559552238415402,533.0,백사,2020-03-22,12.3,0.0,3.0,2020-03-22,백사,경기도 이천시 백사면 조읍리,2017-08-25,2020-07-11,경기도 이천시 신둔면,37.3267,127.4341
9732000.0,50,5805,1500,50130103,3,,0,8,50130,2022,8,126.5103411,33.28432,제주특별자치도 서귀포시 서호동 산33,담뱃불실화,화요일,3.0,2022-03-08,2022,1324,305,여서도,86.77624458795883,305.0,여서도,2022-03-08,8.5,0.0,2.0,2022-03-08,여서도,전라남도 완도군 청산면 여서리,2015-07-13,2024-10-15,전라남도 완도군 청산면 여서리,33.9862,126.9201
763000.0,48,5799,2350,48870400,12,,0,7,48870,2022,7,127.6751229,35.5476196,경상남도 함양군 병곡면 원산리 산125-4,건축물실화(물탱크열선과열),수요일,12.0,2022-12-07,2022,2152,912,백천,9.6321428135134,912.0,백천,2022-12-07,4.4,0.0,2.8,2022-12-07,백천,경상남도 함양군 함양읍 백천리,2020-10-23,2099-12-31,경상남도 함양군 함양읍 백천리,35.5263,127.7784
23791000.0,48,5793,1420,48870320,1,,0,9,48870,2022,9,127.757798,35.474189,경상남도 함양군 휴천면 호산리 산148,방화추정,일요일,1.0,2022-01-09,2022,1305,912,백천,6.084449763145848,912.0,백천,2022-01-09,1.4,0.0,1.2,2022-01-09,백천,경상남도 함양군 함양읍 백천리,2020-10-23,2099-12-31,경상남도 함양군 함양읍 백천리,35.5263,127.7784
23140.0,42,4736,1430,42130390,12,,0,12,42130,2020,12,128.0467807,37.2235526,강원도 원주시 신림면 구학리 산125-9,담뱃불실화,토요일,12.0,2020-12-12,2020,1143,582,신림,3.06257759803199,582.0,신림,2020-12-12,0.2,0.0,2.0,2020-12-12,신림,강원특별자치도 원주시 신림면 신림리,2020-01-03,2099-12-31,강원특별자치도 원주시 신림면 신림리,37.2315,128.0799
1345.0,27,4729,40,27290115,12,,0,9,27290,2020,8,128.5714473,35.8167056,대구광역시 달서구 상인동 산51,입산자실화,화요일,12.0,2020-12-08,2020,1830,846,대구서구,6.50000664599895,846.0,대구서구,2020-12-08,2.2,0.0,2.0,2020-12-08,대구서,대구광역시 서구 중리동,2017-08-25,2020-12-15,대구광역시 서구 중리동,35.8651,128.531
24879.0,47,4293,1450,47730460,3,,0,19,47730,2020,19,128.5609805,36.3650722,경상북도 의성군 안평면 마전리 산21,쓰레기소각,목요일,3.0,2020-03-19,2020,1316,832,단북,11.578148825894683,832.0,단북,2020-03-19,8.3,0.0,2.8,2020-03-19,단북,경상북도 의성군 단북면 노연리,2013-11-24,2020-08-05,경상북도 의성군 안계면 용기리,36.3835,128.4337
36154.0,42,4287,1030,42130370,3,,1,19,42130,2020,19,127.8920629,37.3079641,강원도 원주시 흥업면 대안리 산19-10,연탄재투기,목요일,3.0,2020-03-19,2020,711,877,문막,7.732352224959112,877.0,문막,2020-03-19,6.8,0.0,4.3,2020-03-19,문막,강원특별자치도 원주시 문막읍 취병리,2015-07-13,2021-09-15,강원도 원주시 문막읍 취병리,37.3134,127.8049
292019000.0,48,5763,1745,48740320,1,,6,11,48740,2022,10,128.5162209,35.6641202,경상남도 창녕군 성산면 대산리 산52,입산자실화추정,월요일,1.0,2022-01-10,2022,2226,828,달성,8.83730968565288,828.0,달성,2022-01-10,3.0,0.0,1.1,2022-01-10,달성,대구광역시 달성군 다사읍 문산리,2017-08-25,2023-11-01,대구광역시 달성군 다사읍 문산리,35.6902,128.4238
4856000.0,48,5757,630,48740250,10,,0,21,48740,2022,21,128.5125785,35.5468147,경상남도 창녕군 창녕읍 송현리 산6,입산자실화추정,금요일,10.0,2022-10-21,2022,314,919,창녕,3.2857327220662604,919.0,창녕,2022-10-21,12.9,0.0,0.5,2022-10-21,창녕,경상남도 창녕군 대지면 효정리,2007-09-10,2099-12-31,경상남도 창녕군 대지면 효정리,35.5514,128.4767
16744000.0,48,5751,1400,48720320,11,,0,12,48720,2022,12,128.1530928,35.3588927,경상남도 의령군 칠곡면 산북리 산124,쓰레기소각,토요일,11.0,2022-11-12,2022,1043,936,신포,5.335381430002087,936.0,신포,2022-11-12,14.7,4.5,1.1,2022-11-12,신포,경상남도 의령군 칠곡면 신포리,2021-10-15,2099-12-31,경상남도 의령군 칠곡면 신포리,35.3326,128.2023
2520.0,48,4689,1620,48125340,11,,0,8,48125,2020,8,128.4767139,35.0797306,경상남도 창원시 마산합포구 진전면 창포리 산3,입산자실화추정,일요일,11.0,2020-11-08,2020,1425,926,진북,5.159295875631197,926.0,진북,2020-11-08,11.0,0.0,1.8,2020-11-08,진북,경상남도 창원시 마산합포구 진북면 덕곡리,2020-10-23,2099-12-31,경상남도 창원시 마산합포구 진북면 덕곡리,35.1262,128.4748
100945.0,46,4724,1000,46770330,12,,2,4,46770,2020,3,127.2327917,34.4750833,전라남도 고흥군 금산면 신평리 산172-9,차량화재,목요일,12.0,2020-12-03,2020,2316,787,도화,8.497283225204153,787.0,도화,2020-12-03,5.8,0.0,3.3,2020-12-03,도화,전라남도 고흥군 도화면 당오리,2020-02-04,2099-12-31,전라남도 고흥군 도화면 당오리,34.5067,127.3172
2325.0,41,4676,1800,41570250,10,,0,31,41570,2020,31,126.6061394,37.6756548,경기도 김포시 통진읍 가현리 산13-2,담뱃불실화,토요일,10.0,2020-10-31,2020,1602,427,양촌,3.69337340945811,427.0,양촌,2020-10-31,12.8,0.0,1.0,2020-10-31,양촌,경기도 김포시 양촌읍 누산리,2020-10-23,2025-03-14,경기도 김포시 장기동,37.6428,126.6734
515.0,41,4245,1605,41480119,3,,0,9,41480,2020,9,126.6924247,37.7112953,경기도 파주시 서패동 246-52,입산자실화,월요일,3.0,2020-03-09,2020,1458,427,양촌,6.177682555138234,427.0,양촌,2020-03-09,9.9,0.0,1.0,2020-03-09,양촌,경기도 김포시 양촌읍 누산리,2019-11-22,2020-10-23,경기도 김포시 장기동,37.6428,126.6735
31764.0,42,4239,1603,42790320,3,,1,8,42790,2020,8,127.6738987,38.0691325,강원도 화천군 하남면 원천리 산30,쓰레기소각,일요일,3.0,2020-03-08,2020,1412,555,화천,2.1819655768710065,555.0,화천,2020-03-08,5.9,0.0,0.8,2020-03-08,화천,강원특별자치도 화천군 하남면 거례리,2015-07-13,2020-10-23,강원도 화천군 하남면 위라리,38.0964,127.7026
1775000.0,48,5715,1000,48170102,10,,0,25,48170,2022,25,128.0774096,35.1731004,경상남도 진주시 주약동 산150,원인미상,화요일,10.0,2022-10-25,2022,757,974,대곡,10.549235162358823,974.0,대곡,2022-10-25,9.1,0.0,1.7,2022-10-25,대곡,경상남도 진주시 대곡면 단목리,2020-10-23,2025-09-13,경상남도 진주시 대곡면 단목리,35.2444,128.1561
1056000.0,48,5709,1047,48125310,3,,0,28,48125,2022,28,128.5425756,35.1119742,경상남도 창원시 마산합포구 구산면 석곡리 산186,입산자실화,월요일,3.0,2022-03-28,2022,1020,926,진북,6.364101502218611,926.0,진북,2022-03-28,8.5,0.0,2.5,2022-03-28,진북,경상남도 창원시 마산합포구 진북면 덕곡리,2020-10-23,2099-12-31,경상남도 창원시 마산합포구 진북면 덕곡리,35.1262,128.4748
908562000000.0,47,5703,1800,47930310,3,,16302,13,47930,2022,4,129.3030501,37.0383939,경상북도 울진군 북면 두천리 산154,도로변발화추정,금요일,3.0,2022-03-04,2022,1117,851,소곡,4.587204146756081,851.0,소곡,2022-03-04,8.0,0.0,2.1,2022-03-04,소곡,경상북도 울진군 북면 소곡리,2021-08-12,2099-12-31,경상북도 울진군 북면 소곡리,37.0514,129.3521
4864.0,48,4643,1345,48270310,10,,0,7,48270,2020,7,128.7385972,35.5285833,경상남도 밀양시 부북면 춘화리 산14,입산자실화,수요일,10.0,2020-10-07,2020,1032,813,청도,13.959238047439394,813.0,청도,2020-10-07,16.8,0.0,1.9,2020-10-07,청도,경상북도 청도군 화양읍 송북리,2009-11-11,2022-10-12,경상북도 청도군 화양읍 송북리,35.654,128.7318
508.0,41,4636,850,41210106,6,,0,23,41210,2020,23,126.8869944,37.4277278,경기도 광명시 일직동 산12-1,원인미상,화요일,6.0,2020-06-23,2020,721,376,광명노온,3.300597703917976,,,,,,,,,,,,,,
931.0,41,4630,1600,41360111,6,,0,14,41360,2020,14,127.1018525,37.6650553,경기도 남양주시 별내동 산237-1,건축물실화(무속행위),일요일,6.0,2020-06-14,2020,1332,407,노원,4.878004447463524,407.0,노원,2020-06-14,24.7,0.0,1.4,2020-06-14,노원,서울특별시 노원구 공릉동,2010-08-16,2023-11-04,서울특별시 노원구 공릉동,37.6219,127.0919
2304.0,47,4197,2213,47750350,2,,0,9,47750,2020,9,128.9735083,36.3221944,경상북도 청송군 안덕면 신성리 산83,건축물화재비화,일요일,2.0,2020-02-09,2020,2055,836,현서,8.419517836586882,836.0,현서,2020-02-09,-3.0,0.0,1.5,2020-02-09,현서,경상북도 청송군 현서면 구산리,2019-05-02,2020-12-04,경상북도 청송군 현서면 구산리,36.2795,128.8955
487.0,41,4190,1300,41480253,2,,0,8,41480,2020,8,126.8069509,37.830558,경기도 파주시 파주읍 봉암리 39-8,원인미상,토요일,2.0,2020-02-08,2020,1211,506,파주금촌,9.530917212851291,506.0,파주금촌,2020-02-08,-0.3,0.0,2.2,2020-02-08,파주금촌,경기도 파주시 금촌동,2017-08-25,2020-12-24,경기도 파주시 금촌동,37.7482,126.7769
9236.0,41,4184,1450,41461108,2,,0,4,41461,2020,4,127.2348472,37.2113056,경기도 용인시 처인구 운학동 463-1,건축물실화,화요일,2.0,2020-02-04,2020,1334,549,용인,6.638876025334707,549.0,용인,2020-02-04,-1.0,1.0,1.4,2020-02-04,용인,경기도 용인시 처인구 포곡읍 둔전리,2016-04-28,2020-10-23,경기도 용인시 처인구 포곡읍 둔전리,37.2701,127.2218
20717000.0,47,5673,1548,47770310,12,,0,29,47770,2022,29,129.3723957,36.3765966,경상북도 영덕군 강구면 소월리 산19,아궁이재처리부주의,목요일,12.0,2022-12-29,2022,1458,844,영덕읍,6.665105670906176,844.0,영덕읍,2022-12-29,0.0,0.0,3.9,2022-12-29,영덕읍,경상북도 영덕군 영덕읍 구미리,2021-10-15,2099-12-31,경상북도 영덕군 영덕읍 구미리,36.4355,129.3586
3330000.0,47,5667,1840,47760310,7,,0,5,47760,2022,5,129.0404292,36.5887922,경상북도 영양군 입암면 산해리 산106,조류퇴치폭음탄,화요일,7.0,2022-07-05,2022,1656,801,영양,5.851506744094821,801.0,영양,2022-07-05,26.9,0.0,1.4,2022-07-05,영양,경상북도 영양군 영양읍 감천리,2015-07-13,2025-09-26,경상북도 영양군 영양읍 감천리,36.625,129.088
819821000.0,47,5661,130,47730250,2,,9,24,47730,2022,22,128.7371208,36.3775736,경상북도 의성군 의성읍 중리리 산60-1,전기목책지합선,화요일,2.0,2022-02-22,2022,1437,803,옥산,6.925125360646921,803.0,옥산,2022-02-22,-3.0,0.0,3.1,2022-02-22,옥산,경상북도 의성군 옥산면 구성리,2020-12-04,2099-12-31,경상북도 의성군 옥산면 구성리,36.3947,128.8115
819821000.0,47,5661,130,47730250,2,,9,24,47730,2022,22,128.7371208,36.3775736,경상북도 의성군 의성읍 중리리 산60-1,전기목책지합선,화요일,2.0,2022-02-22,2022,1437,803,옥산,6.925125360646921,803.0,옥산,2022-02-22,-3.0,0.0,3.1,2022-02-22,옥산,경상북도 의성군 옥산면 구성리,2020-12-04,2026-02-25,경상북도 의성군 옥산면 구성리,36.3947,128.8115
1492.0,42,4590,1630,42720250,5,,0,8,42720,2020,8,127.8225147,37.6617904,강원도 홍천군 홍천읍 상오안리 산63-1,입산자실화추정,금요일,5.0,2020-05-08,2020,1450,349,시동,7.105897804579698,,,,,,,,,,,,,,
6034.0,41,4584,2000,41360106,5,,0,6,41360,2020,6,127.1923038,37.5979601,경기도 남양주시 삼패동 444-26,원인미상,수요일,5.0,2020-05-06,2020,1807,569,구리,3.570304369940223,569.0,구리,2020-05-06,19.3,0.0,1.1,2020-05-06,구리,경기도 구리시 토평동,2015-07-13,2022-09-28,경기도 구리시 토평동,37.5822,127.157
12832.0,42,4578,1630,42110310,5,,0,1,42110,2020,1,127.8401667,37.8578278,강원도 춘천시 동면 상걸리 산53,입산자실화추정,금요일,5.0,2020-05-01,2020,1430,978,춘천신북,12.132077188789278,978.0,춘천신북,2020-05-01,20.3,0.0,1.6,2020-05-01,춘천신북,강원특별자치도 춘천시 신북읍 유포리,2018-02-01,2025-10-01,강원특별자치도 춘천시 신북읍 유포리,37.9546,127.7763
49268.0,52,6362,1830,52180320,3,-,1,10,52180,2023,10,126.78098,35.51801,전북특별자치도 정읍시 입암면 봉양리 56-2,입산자실화(취사),금요일,3.0,2023-03-10,2023,1305,951,내장산,11.480052226682137,951.0,내장산,2023-03-10,14.6,0.0,1.7,2023-03-10,내장산,전북특별자치도 정읍시 내장동,2020-10-23,2024-09-27,전북특별자치도 정읍시 내장동,35.5087,126.9073
4975.0,52,6356,1655,52130310,2,-,0,26,52130,2023,26,126.73296,35.92823,전북특별자치도 군산시 옥산면 금성리 산 4,영농부산물소각,일요일,2.0,2023-02-26,2023,1423,736,진봉,10.15517953797304,736.0,진봉,2023-02-26,-0.7,0.0,1.2,2023-02-26,진봉,전북특별자치도 김제시 진봉면 고사리,2020-10-23,2099-12-31,전북특별자치도 김제시 진봉면 고사리,35.8468,126.784
6629000.0,47,5626,1430,47170360,1,,0,18,47170,2022,18,128.6112458,36.5108999,경상북도 안동시 남후면 고상리 산55,주택화재비화,화요일,1.0,2022-01-18,2022,1246,972,안동옥동,7.763580752940688,972.0,안동옥동,2022-01-18,-4.8,0.0,1.4,2022-01-18,안동옥동,경상북도 안동시 옥동,2019-01-01,2099-12-31,경상북도 안동시 옥동,36.5498,128.6834
8854000.0,47,5620,1547,47150430,9,,0,27,47150,2022,27,127.9117675,35.9872245,경상북도 김천시 부항면 어전리 산90,원인미상,화요일,9.0,2022-09-27,2022,1246,809,대덕,8.369101290626045,809.0,대덕,2022-09-27,16.5,0.0,1.2,2022-09-27,대덕,경상북도 김천시 대덕면 중산리,2017-08-25,2024-10-05,경상북도 김천시 대덕면 중산리,35.9354,127.9792
2449000.0,47,5615,1940,47150390,10,,0,28,47150,2022,28,128.1445582,36.0468816,경상북도 김천시 감천면 무안리 산116,아궁이불씨취급부주의,금요일,10.0,2022-10-28,2022,1821,822,김천,5.430240538809388,822.0,김천,2022-10-28,10.9,0.0,0.9,2022-10-28,김천,경상북도 김천시 덕곡동,2015-07-13,2023-12-02,경상북도 김천시 구성면 하강리,36.0813,128.1017
