amount,ctprvn_cd,objt_id,end_tm,emd_cd,occu_mt,rn_adres,ar,end_de,sgg_cd,occu_year,occu_de,x,y,adres,resn,occu_day,end_mt,occu_date,end_year,occu_tm
1481,44,3843,1400,44200350,04,,0,04,44200,2019,04,14139280.41,4421500.088,경상북도 의성군 안계면 봉양리 산49,원인미상,목요일,04,20190404,2019,1330
1481,42,3842,1405,42730250,04,,0,04,42730,2019,04,14244580.3,4502806.477,강원도 횡성군 횡성면 모평리 산38-1,성묘객 실화(우편물 소각),목요일,04,20190404,2019,1330
4255,44,6077,1423,44710390,03,-,0,27,44710,2023,27,14190557.8424,4325198.16365,충청남도 금산군 추부면 추정리 620-21,담뱃불실화,월요일,03,20230327,2023,1355
42808160,44,6076,1700,44710380,04,-,889,04,44710,2023,02,14178205.8317,4333854.17586,충청남도 금산군 복수면 신대리 산 24-3,입산자실화추정,일요일,04,20230402,2023,1222
245816,46,6121,1400,46770330,04,-,2,04,46770,2023,02,14153219.0588,4088850.00816,전라남도 고흥군 금산면 어전리 264-3,전기합선(태양광배전판),일요일,04,20230402,2023,1615
18062,46,6120,1630,46770310,03,-,0,06,46770,2023,06,14166767.754,4099257.02125,전라남도 고흥군 풍양면 풍남리 산 99-1,담뱃불실화,월요일,03,20230306,2023,1300
7631,46,6119,1710,46730370,03,-,0,05,46730,2023,05,14188807.9,4211365.5369,전라남도 구례군 산동면 수기리 산 59,입산자실화추정,일요일,03,20230305,2023,1450
1220,46,6118,1710,46730340,10,-,0,18,46730,2023,18,14191361.5691,4197514.68216,전라남도 구례군 마산면 황전리 산 10-15,입산자실화,수요일,10,20231018,2023,1644
12116,46,6117,1630,46720390,12,-,0,29,46720,2023,29,14160717.5397,4199438.16856,전라남도 곡성군 겸면 괴정리 산 180,가드레일용접불씨,금요일,12,20231229,2023,1358
30872,46,6116,1430,46710380,03,-,0,02,46710,2023,02,14137981.6469,4218635.49878,전라남도 담양군 용면 월계리 산 1-2,용접불꽃부주의,목요일,03,20230302,2023,1146
19894,46,6115,1405,46230340,03,-,0,21,46230,2023,21,14211235.4378,4169931.52159,전라남도 광양시 진상면 황죽리 산 180,쓰레기소각,화요일,03,20230321,2023,1220
10085,46,6114,0840,46230340,02,전라남도 광양시 진상면 회두1길 6-3,0,17,46230,2023,17,14211027.2704,4178216.54541,전라남도 광양시 진상면 어치리 1195,주택화재,금요일,02,20230217,2023,0559
62095,46,6113,2006,46230310,03,-,1,02,46230,2023,02,14201446.0018,4177435.52227,전라남도 광양시 봉강면 조령리 산 169,입산자실화,목요일,03,20230302,2023,1506
12578,46,6112,1740,46170370,02,-,0,05,46170,2023,05,14097317.7501,4176430.06995,전라남도 나주시 문평면 계로리 190,쓰레기소각,일요일,02,20230205,2023,1520
26108,46,6111,2048,46170350,03,-,0,01,46170,2023,01,14088055.9685,4153920.34982,전라남도 나주시 동강면 월양리 569-37,쓰레기소각,수요일,03,20230301,2023,1437
6701,46,6110,1423,46150400,02,-,0,25,46150,2023,25,14182056.3729,4155225.21863,전라남도 순천시 상사면 쌍지리 774-1,담뱃불실화추정,토요일,02,20230225,2023,1301
1023304,46,6109,0900,46150390,03,-,16,20,46150,2023,18,14179930.1706,4144895.0044,전라남도 순천시 별량면 금치리 산 137,쓰레기소각(낙엽),토요일,03,20230318,2023,2131
12270144,46,6108,1715,46150360,04,-,188,04,46150,2023,03,14164854.172,4162917.68312,전라남도 순천시 송광면 봉산리 산 188,건설현장실화추정,월요일,04,20230403,2023,1302
14369,46,6107,1100,46150360,03,-,0,09,46150,2023,09,14168179.2852,4163658.27685,전라남도 순천시 송광면 신평리 산 1-1,암자화재,목요일,03,20230309,2023,0832
2517114,46,6106,1157,46150340,03,-,47,04,46150,2023,03,14183150.6435,4176238.24164,전라남도 순천시 월등면 망용리 산 15,농산부산물소각,금요일,03,20230303,2023,1413
29288,46,6105,1648,46150330,03,-,0,31,46150,2023,31,14190031.3012,4180129.87633,전라남도 순천시 황전면 대치리 산 114-2,담뱃불실화,금요일,03,20230331,2023,1229
4352,46,6104,1509,46150320,02,-,0,26,46150,2023,26,14191590.8873,4162909.53007,전라남도 순천시 서면 동산리 산 87-12,영농부산물소각,일요일,02,20230226,2023,1333
30210,46,6103,1500,46150131,01,전라남도 순천시 금전길 107 (대대동),1,29,46150,2023,29,14193088.1344,4150352.76869,전라남도 순천시 대대동 1176,영농부산물소각,일요일,01,20230129,2023,1216
7695,46,6102,1410,46150129,02,-,0,04,46150,2023,04,14190505.5222,4149570.98565,전라남도 순천시 인월동 914,아궁이불씨취급부주의,토요일,02,20230204,2023,1151
18954,46,6101,1120,46130134,03,-,0,02,46130,2023,02,14213602.0902,4130307.02669,전라남도 여수시 웅천동 1857-7,불씨취급부주의,목요일,03,20230302,2023,0948
9947,44,6100,1523,44825340,03,-,0,22,44825,2023,22,14046588.3449,4411493.90922,충청남도 태안군 소원면 신덕리 산 267,도로변발화(담뱃불)추정,수요일,03,20230322,2023,1241
2911,44,6099,1240,44825320,04,-,0,03,44825,2023,03,14061468.4213,4390475.95339,충청남도 태안군 남면 양잠리 산 227-2,밭두렁태우기,월요일,04,20230403,2023,1059
574,44,6098,1140,44825253,04,-,0,22,44825,2023,22,14071153.217,4367751.78615,충청남도 태안군 안면읍 중장리 307-7,입산자실화,토요일,04,20230422,2023,1033
5451,44,6097,1348,44825250,03,-,0,03,44825,2023,03,14060485.4702,4402819.48631,충청남도 태안군 태안읍 동문리 174-8,밭두렁소각,금요일,03,20230303,2023,1158
95903,44,6096,1615,44810250,03,-,2,18,44810,2023,18,14120781.6724,4395749.81425,충청남도 예산군 예산읍 예산리 산 4-1,담뱃불실화추정,토요일,03,20230318,2023,1321
89947211,44,6095,1600,44800370,04,-,1337,04,44800,2023,02,14084589.4795,4378292.18593,충청남도 홍성군 서부면 중리 538,담뱃불실화추정,일요일,04,20230402,2023,1100
676,44,6094,1115,44800330,02,-,0,27,44800,2023,27,14099458.4239,4376692.93529,충청남도 홍성군 홍동면 원천리 401-2,쓰레기소각,월요일,02,20230227,2023,1034
7708,44,6092,1800,44800320,04,-,0,02,44800,2023,02,14110689.4473,4383002.63255,충청남도 홍성군 금마면 월암리 산 9,용접작업(축사),일요일,04,20230402,2023,1552
1681,44,6091,1700,44790360,05,-,0,16,44790,2023,16,14128742.1292,4353323.155,충청남도 청양군 장평면 적곡리 10-2,입산자실화,화요일,05,20230516,2023,1435
10402,44,6090,1700,44770400,04,-,0,04,44770,2023,04,14095826.0689,4322037.70279,충청남도 서천군 비인면 율리 152,담뱃불실화(벌목인부),화요일,04,20230404,2023,1517
1901,44,6089,1650,44770380,03,-,0,20,44770,2023,20,14101793.9068,4318281.37587,충청남도 서천군 판교면 흥림리 산 91-8,입산자실화(담뱃불추정),월요일,03,20230320,2023,1323
795707,44,6088,2100,44770350,03,-,17,20,44770,2023,20,14117270.6556,4316729.60104,충청남도 서천군 마산면 요곡리 501,농산부산불소각(볏짚),월요일,03,20230320,2023,1348
2874,44,6086,1750,44770253,03,-,0,07,44770,2023,07,14105416.2431,4314632.44018,충청남도 서천군 서천읍 태월리 342-4,밭두렁소각,화요일,03,20230307,2023,1704
23584,44,6085,1451,44760430,02,-,0,25,44760,2023,25,14134660.9865,4325667.07166,충청남도 부여군 세도면 귀덕리 산 44-3,쓰레기소각,토요일,02,20230225,2023,1322
1129245,44,6084,1835,44760430,04,-,24,02,44760,2023,02,14129727.3066,4323826.03505,충청남도 부여군 세도면 동사리 산 69-7,담뱃불실화추정,일요일,04,20230402,2023,1503
4405,44,6083,1230,44760390,03,-,0,03,44760,2023,03,14118302.5873,4321520.69963,충청남도 부여군 충화면 가화리 산 100,쓰레기소각,금요일,03,20230303,2023,1041
14196,44,6082,1357,44760390,03,-,0,04,44760,2023,04,14117498.8606,4324001.16137,충청남도 부여군 충화면 현미리 산 87-1,모터전기합선,토요일,03,20230304,2023,1300
142101,44,6080,1800,44760360,05,-,3,03,44760,2023,03,14109625.233,4332783.18033,충청남도 부여군 홍산면 토정리 산 30,입산자실화추정,수요일,05,20230503,2023,1251
16003,44,6079,1855,44760340,04,-,0,22,44760,2023,22,14113834.2229,4339792.12515,충청남도 부여군 내산면 운치리 산 10-4,차량화재비화,토요일,04,20230422,2023,1605
47520,44,6078,1800,44760320,02,-,1,25,44760,2023,25,14116724.0769,4342700.85657,충청남도 부여군 은산면 합수리 산 6,용접불씨,토요일,02,20230225,2023,1536
559788,44,6075,1848,44710380,02,-,12,27,44710,2023,27,14181375.0976,4325977.38962,충청남도 금산군 복수면 수영리 산 41-13,농산부산물소각,월요일,02,20230227,2023,1508
15000,48,446,1640,48890320,02,,1,27,48890,2013,27,14258619.44,4253424.168,경상남도 합천군 묘산면 반포리 산39-5 외 1,농산폐기물소각,수요일,02,20130227,2013,1310
5040,46,445,1640,46790310,02,,0,25,46790,2013,25,14134663.31,4159946.322,전라남도 화순군 한천면 금전리 산67,논두렁소각,월요일,02,20130225,2013,1530
45378,31,444,1600,31710250,02,,1,25,31710,2013,25,14396388.2,4224086.297,울산광역시 울주군 온산읍 학남리 713,공장작업장 실화,월요일,02,20130225,2013,1425
0,30,443,1320,30110109,02,,0,25,30110,2013,25,14187695.39,4345810.413,대전광역시 동구 용운동 산45-1,쓰레기소각,월요일,02,20130225,2013,1224
9385,48,442,0710,48250360,02,,0,25,48250,2013,25,14355758.14,4206590.628,경상남도 김해시 상동면 매리 산105-8,공장화재,월요일,02,20130225,2013,0050
235,48,441,2025,48310390,02,,0,24,48310,2013,24,14328661.03,4153876.116,경상남도 거제시 장목면 외포리 산207-1,무속인 풍등실화,일요일,02,20130224,2013,1823
0,29,440,1422,29110121,02,,0,24,29110,2013,24,14132741.17,4182380.975,광주광역시 동구 운림동 산390,원인미상,월요일,02,20130224,2013,1408
5659,31,439,1510,31710340,02,,0,24,31710,2013,24,14377775.17,4225415.134,울산광역시 울주군 웅촌면 고연리 산140,작업장실화,일요일,02,20130224,2013,1400
390,47,438,1420,47170320,02,,0,23,47170,2013,23,14330600.45,4391581.432,경상북도 안동시 북후면 연곡리 산171-1,담뱃불실화,토요일,02,20130223,2013,1318
0,44,437,1700,44230380,02,,0,21,44230,2013,21,14168730.98,4325627.817,충청남도 논산시 벌곡면 검천리 산2-1,쓰레기소각,목요일,02,20130221,2013,1443
0,31,436,1500,31710259,02,,0,20,31710,2013,20,14388042.33,4242116.781,울산광역시 울주군 범서읍 구영리 산165-3,중학생불장난,수요일,02,20130220,2013,1440
0,29,435,0830,29110121,02,,0,17,29110,2013,17,14134246.11,4179715.898,광주광역시 동구 운림동 산238,입산자실화,일요일,02,20130217,2013,0730
0,30,434,0830,30110142,02,,0,16,30110,2013,16,14190849.48,4338259.362,대전광역시 동구 구도동 산1-1,원인미상,토요일,02,20130216,2013,1930
9103,48,433,1605,48820340,02,,0,16,48820,2013,16,14269217.68,4166692.019,경상남도 고성군 상리면 고봉리 산279-6,논두렁소각,토요일,02,20130216,2013,1440
663,31,432,1400,31170108,02,,0,15,31170,2013,15,14408126.71,4236272.903,울산광역시 동구 서부동 산257-59,어린이불장난,금요일,02,20130215,2013,1320
860,26,431,1310,26410113,02,,0,13,26410,2013,13,14365703.16,4198348.446,부산광역시 금정구 금성동 산90,밭두렁소각,수요일,02,20130213,2013,1234
5194,47,430,1710,47230380,01,,0,30,47230,2013,30,14370384.51,4294105.487,경상북도 영천시 고경면 칠전리 산17,담뱃불실화,수요일,01,20130130,2013,1555
410,47,429,1445,47760250,01,,0,28,47760,2013,28,14372800.24,4395758.075,경상북도 영양군 영양읍 동부리 산73,건축물화재비화,월요일,01,20130128,2013,1330
0,26,428,1600,26320104,01,,0,14,26320,2013,14,14360083.54,4193100.099,부산광역시 북구 덕천동 산165-3,논밭두렁소각,월요일,01,20130114,2013,1530
2507,42,427,1850,42830350,01,,0,12,42830,2013,12,14317220.21,4597646.658,강원도 양양군 강현면 용호리 산88,쓰레기소각,토요일,01,20130112,2013,1640
1189,46,426,1620,46820380,01,,0,11,46820,2013,11,14101399.95,4111049.847,전라남도 해남군 계곡면 신평리 산118-1,논밭두렁소각,금요일,01,20130111,2013,1520
0,50,425,1745,50110320,01,,0,08,50110,2013,08,14057939.23,4024135.408,제주특별자치도 제주시 추자면 대서리 산160,낚시꾼실화,화요일,01,20130108,2013,1440
0,46,424,1400,46890340,01,,0,08,46890,2013,08,14128055.85,4078089.966,전라남도 완도군 약산면 득암리 산10-2,작업장실화,화요일,01,20130108,2013,1200
0,42,423,1730,42230350,12,,0,26,42230,2012,26,14378228.3,4458585.78,강원도 삼척시 가곡면 오목리 산41 외 1,쓰레기소각,수요일,12,20121226,2012,1230
0,48,422,1630,48880320,12,,0,01,48880,2012,01,14237126.67,4281280.689,경상남도 거창군 웅양면 죽림리 산19,입산자실화,토요일,12,20121201,2012,1441
0,42,421,1320,42110128,11,,0,27,42110,2012,27,14218886.02,4570510.964,강원도 춘천시 신동 산13-4,입산자실화,화요일,11,20121127,2012,1230
1497,47,420,1920,47770380,11,,0,19,47770,2012,19,14399580.75,4378330.155,경상북도 영덕군 창수면 신리리 산42,입산자실화,월요일,11,20121119,2012,1810
3459,46,419,1530,46730250,11,,1,10,46730,2012,10,14184451.35,4190142.456,전라남도 구례군 구례읍 봉서리 산66,입산자실화,토요일,11,20121110,2012,1300
0,43,418,0900,43750320,11,,0,10,43750,2012,10,14198762.56,4420524.71,충청북도 진천군 초평면 은암리 산13,등산객실화,토요일,11,20121110,2012,0400
0,47,417,1700,47190360,11,,0,03,47190,2012,03,14307946.19,4325519.192,경상북도 구미시 장천면 오로리 산210-1,입산자실화,토요일,11,20121103,2012,1510
939,42,416,1505,42130250,10,,0,21,42130,2012,21,14228199.01,4485105.946,강원도 원주시 문막읍 포진리 산65-1,입산자실화,일요일,10,20121021,2012,1312
6897,48,415,0000,48880410,10,,1,17,48880,2012,16,14249994.08,4272629.689,경상남도 거창군 가북면 해평리 산84,입산자실화,화요일,10,20121016,2012,1650
0,11,414,0210,11350106,10,,0,16,11350,2012,15,14146662.78,4529851.554,서울특별시 노원구 중계동 산37-8,원인미상,월요일,10,20121015,2012,2121
0,30,413,1652,30110109,10,,0,15,30110,2012,15,14188350.57,4348299.677,대전광역시 동구 용운동 11-1,원인미상,월요일,10,20121015,2012,1459
400,48,412,1630,48880320,10,,0,14,48880,2012,14,14237449.63,4281418.747,경상남도 거창군 웅양면 산포리 산21-1,입산자실화,일요일,10,20121014,2012,1435
727,42,411,1515,42210112,10,,0,14,42210,2012,14,14304265.49,4604427.939,강원도 속초시 설악동 산23,입산자실화,일요일,10,20121014,2012,1428
9244,47,410,1732,47920340,10,,0,14,47920,2012,14,14348274.3,4434971.064,경상북도 봉화군 춘양면 우구치리 산1,약초채취자실화,일요일,10,20121014,2012,1246
6450,48,408,1100,48820310,10,,0,11,48820,2012,11,14276811.14,4149628.416,경상남도 고성군 삼산면 두포리 산355,쓰레기소각,목요일,10,20121011,2012,0700
0,26,407,1510,26500104,10,,0,08,26500,2012,08,14371599.56,4185668.123,부산광역시 수영구 광안동 산35-2,등산객실화,월요일,10,20121008,2012,1143
0,45,406,1950,45710370,10,,0,07,45710,2012,07,14151027.74,4304338.614,전라북도 완주군 비봉면 백도리 산61-1,원인미상,일요일,10,20121007,2012,1400
0,45,405,1210,45190460,10,,0,07,45190,2012,07,14204620.58,4218588.289,전라북도 남원시 산내면 장항리 산24-1,입산자실화,일요일,10,20121007,2012,1005
690,48,404,1740,48860400,10,,0,04,48860,2012,04,14244672.94,4224990.864,경상남도 산청군 신등면 장천리 산52,임산물채취객실화,목요일,10,20121004,2012,1615
4618,48,402,1530,48820310,09,,0,26,48820,2012,26,14280726.32,4152704.876,경상남도 고성군 삼산면 병산리 산169,원인미상,수요일,09,20120926,2012,1100
803,45,401,1730,45130138,08,,0,05,45130,2012,05,14125724.65,4290273.905,전라북도 군산시 내흥동 124-13,입산자실화,일요일,08,20120805,2012,1600
0,44,400,1340,44150400,08,,0,05,44150,2012,05,14132903.49,4366187.031,충청남도 공주시 신풍면 평소리 산36,원인미상,일요일,08,20120805,2012,1240
0,45,399,1930,45730250,08,,0,03,45730,2012,03,14210082.39,4298571.851,전라북도 무주군 무주읍 가옥리 산8,입산자실화,금요일,08,20120803,2012,1700
5432,42,398,0935,42130350,06,,0,29,42130,2012,29,14222442.1,4475106.134,강원도 원주시 부론면 노림리 산97-7,입산자실화,금요일,06,20120629,2012,0600
3104,48,50,1420,48740420,02,,0,13,48740,2011,13,14316380.12,4223913.506,경상남도 창녕군 부곡면 부곡리 산63,담뱃불실화,일요일,02,20110213,2011,1357
13880,48,49,1330,48860400,02,,0,13,48860,2011,13,14251184.58,4220746.55,경상남도 산청군 신등면 사정리 산157,나무꾼실화,일요일,02,20110213,2011,1300
4864,42,48,2020,42720330,02,,0,11,42720,2011,11,14268483.85,4551213.599,강원도 홍천군 내촌면 물걸리 산5,입산자실화,금요일,02,20110211,2011,1750
30160,48,47,1355,48890430,02,,0,07,48890,2011,07,14260599.48,4217884.058,경상남도 합천군 삼가면 학리 산58,논밭두렁소각,월요일,02,20110207,2011,1300
440,31,46,1440,31710310,02,,0,06,31710,2011,06,14395500.91,4212112.317,울산광역시 울주군 서생면 신암리 산101,과수원폐기물소각,일요일,02,20110206,2011,1350
18538,46,45,0930,46720360,02,,1,06,46720,2011,06,14177479.34,4197913.318,전라남도 곡성군 고달면 호곡리 148-1,입산자실화,일요일,02,20110206,2011,0600
3906,48,44,1820,48170460,02,,0,05,48170,2011,05,14242261.87,4196653.58,경상남도 진주시 수곡면 자매리 산34-3,쓰레기소각,토요일,02,20110205,2011,1735
13911,48,43,1430,48720370,02,,0,05,48720,2011,05,14294879.39,4215828.279,경상남도 의령군 지정면 마산리 산26,쓰레기소각,토요일,02,20110205,2011,1340
1333,47,42,1330,47750320,02,,0,05,47750,2011,05,14367801.95,4346188.796,경상북도 청송군 부남면 대전리 산112,유품소각,토요일,02,20110205,2011,1255
73194,48,41,0910,48850250,02,,1,05,48850,2011,05,14218780.12,4178438.962,경상남도 하동군 하동읍 두곡리 산149,입산자실화,토요일,02,20110205,2011,0540
2600,47,40,1528,47730340,02,,0,04,47730,2011,04,14339276.59,4338271.796,경상북도 의성군 사곡면 매곡리 산143,논밭두렁소각,금요일,02,20110204,2011,1425
27600,48,39,0730,48240360,02,,1,04,48240,2011,04,14240346.56,4182489.729,경상남도 사천시 곤명면 마곡리 산113,입산자실화,금요일,02,20110204,2011,0540
0,30,38,0450,30200105,02,,0,04,30200,2011,04,14171463.49,4346740.885,대전광역시 유성구 학하동 산4-7,성묘객담뱃불,금요일,02,20110204,2011,0330
43,31,37,1345,31710380,02,,0,03,31710,2011,03,14370483.04,4240100.766,울산광역시 울주군 상북면 등억알프스리 산58,성묘객실화,목요일,02,20110203,2011,1315
29760,48,36,1328,48890250,02,,0,02,48890,2011,03,14264483.62,4247083.628,경상남도 합천군 합천읍 서산리 산87,쓰레기소각(성묘객),목요일,02,20110203,2011,1230
10710,48,35,1645,48170123,02,,0,02,48170,2011,02,14259123.18,4191701.209,경상남도 진주시 장재동 산39,입산자실화,수요일,02,20110202,2011,1542
12288,48,34,1535,48330320,02,,0,02,48330,2011,02,14358716.06,4210724.536,경상남도 양산시 원동면 화제리 산236,성묘객실화,수요일,02,20110202,2011,1505
11057,47,33,1235,47113350,02,,0,02,47113,2011,02,14366246.2,4330434.112,경상북도 포항시 북구 죽장면 월평리 653-1,쓰레기소각,수요일,02,20110202,2011,1127
8000,46,32,1750,46800256,02,,0,01,46800,2011,01,14124486.03,4086549.395,전라남도 장흥군 대덕읍 옹암리 산25,입산자실화추정,화요일,02,20110201,2011,1648
0,43,31,1620,43150310,02,,0,01,43150,2011,01,14271383.36,4442778.755,충청북도 제천시 금성면 성내리 산46-1,입산자실화,화요일,02,20110201,2011,1430
264,42,30,1038,42150134,02,,0,01,42150,2011,01,14342966.27,4548478.373,강원도 강릉시 대전동 산147-3,입산자실화추정,화요일,02,20110201,2011,0915
786740,42,29,1030,42830340,01,,30,01,42830,2011,31,14328611.86,4570237.046,강원도 양양군 현남면 상월천리 산92,주택화재비화,월요일,02,20110131,2011,1814
8100,48,28,1630,48330114,01,,0,31,48330,2011,31,14380489.32,4220248.761,경상남도 양산시 삼호동 산46-48,입산자실화,월요일,01,20110131,2011,1600
1839,47,27,1400,47210310,01,,0,31,47210,2011,31,14327145.24,4417455.402,경상북도 영주시 이산면 석포리 산129,모닥불부주의,월요일,01,20110131,2011,1314
27343,42,26,0810,42830350,01,,4,01,42830,2011,31,14315609.91,4595268.602,강원도 양양군 강현면 금풍리 산37,주택화재비화,월요일,02,20110131,2011,0915
4206,47,25,0530,47930350,01,,0,31,47930,2011,31,14413143.04,4406396.392,경상북도 울진군 기성면 구산리 산8-5,양어장 전기시설 과열,월요일,01,20110131,2011,0241
350000,46,24,1100,46730330,01,,25,31,46730,2011,30,14198996.04,4190918.728,전라남도 구례군 토지면 파도리 산74-2,입산자실화추정,일요일,01,20110130,2011,1249
8000,46,23,1650,46230250,01,,0,29,46230,2011,29,14198865.1,4158622.412,전라남도 광양시 광양읍 덕례리 산152,입산자실화,토요일,01,20110129,2011,1610
131,31,22,1340,31200107,01,,0,29,31200,2011,29,14397071.37,4247977.366,울산광역시 북구 상안동 산149-3,농산폐기물소각,토요일,01,20110129,2011,1320
2041,47,21,1300,47930400,01,,0,29,47930,2011,29,14398448.45,4417907.817,경상북도 울진군 매화면 갈면리 산90,입산자실화,토요일,01,20110129,2011,1148
7447,31,20,2119,31710256,01,,0,28,31710,2011,28,14384830.52,4220817.389,울산광역시 울주군 온양읍 내광리 산85-2,입산자실화,금요일,01,20110128,2011,1910
87,31,19,1425,31710253,01,,0,28,31710,2011,28,14376686.06,4246259.364,울산광역시 울주군 언양읍 반곡리 산57,KTX선로 용접공사 불띠,금요일,01,20110128,2011,1400
6155,46,17,1550,46890250,01,,0,23,46890,2011,23,14103628.5,4068738.62,전라남도 완도군 완도읍 정도리 산10,쓰레기소각부주의,일요일,01,20110123,2011,1408
480,42,16,0010,42150133,01,,0,23,42150,2011,22,14343202.5,4547488.405,강원도 강릉시 죽헌동 산108-41,담뱃불실화,토요일,01,20110122,2011,2346
58814,47,15,2330,47760250,01,,2,21,47760,2011,21,14379785.83,4395632.092,경상북도 영양군 영양읍 상원리 산100-3,연탄재비화,금요일,01,20110121,2011,1600
13530,48,14,1530,48860380,01,,0,21,48860,2011,21,14247290.21,4205407.36,경상남도 산청군 신안면 하정리 산118,입산자실화,금요일,01,20110121,2011,1445
3300,46,13,1525,46150380,01,,0,19,46150,2011,19,14177205.5,4146803.623,전라남도 순천시 낙안면 신기리 산27-9,입산자실화추정,수요일,01,20110119,2011,1255
16000,26,11,1353,26710330,01,,0,17,26710,2011,17,14379803.82,4204129.251,부산광역시 기장군 철마면 웅천리 142-2,논밭두렁소각,월요일,01,20110117,2011,1305
12708,48,10,1530,48720420,01,,0,16,48720,2011,16,14278495.94,4219623.647,경상남도 의령군 유곡면 오목리 산17,입산자실화,일요일,01,20110116,2011,1440
2000,47,9,1710,47770310,01,,1,15,47770,2011,15,14403648.58,4356793.112,경상북도 영덕군 강구면 하저리 산117-1,폐차장화재,토요일,01,20110115,2011,1520
52084,48,8,1118,48890420,01,,1,15,48890,2011,15,14263720.16,4227268.123,경상남도 합천군 쌍백면 운곡리 산38,입산자실화,토요일,01,20110115,2011,0901
130,43,7,1630,43800250,01,,0,13,43800,2011,13,14294769.72,4436201.087,충청북도 단양군 단양읍 금곡리 산4,농산폐기물소각,목요일,01,20110113,2011,1400
3835,48,6,1045,48125110,01,,0,13,48125,2011,13,14314652.82,4183602.532,경상남도 창원시 마산합포구 덕동동 산116-1,입산자실화,목요일,01,20110113,2011,1000
3730,48,4,1255,48860370,01,,0,08,48860,2011,08,14239111.63,4204701.45,경상남도 산청군 단성면 입석리 산20,쓰레기소각,토요일,01,20110108,2011,1227
2291,48,3,1620,48310310,01,,0,01,48310,2011,01,14324658.43,4141242.186,경상남도 거제시 일운면 소동리 산75-6,입산자실화,토요일,01,20110101,2011,1607
4096,48,2,1525,48310310,01,,0,01,48310,2011,01,14327001.75,4142330.165,경상남도 거제시 일운면 소동리 산32-2,입산자실화,토요일,01,20110101,2011,1437
52000,48,1,1630,48730360,01,,1,01,48730,2011,01,14309755.68,4213756.081,경상남도 함안군 칠북면 봉촌리 산270-1,입산자실화,토요일,01,20110101,2011,1340
0,42,1659,1026,42720320,06,,2,05,42720,2015,04,14247412.68,4566598.238,강원도 홍천군 두촌면 원동리 산34-10,기타(직접입력),목요일,06,20150604,2015,0657
0,41,1653,1530,41610102,06,,0,03,41610,2015,03,14166945.91,4495448.899,경기도 광주시 쌍령동 산77-12,담뱃불실화,수요일,06,20150603,2015,1415
0,41,1647,1915,41360310,06,,2,03,41360,2015,03,14148061.18,4537049.837,경기도 남양주시 별내면 청학리 산102-2,등산객실화,수요일,06,20150603,2015,0321
0,42,906,2020,42830350,03,,0,24,42830,2014,24,14318662.92,4596954.687,강원도 양양군 강현면 전진리 산5-2,전선스파크 추정,월요일,03,20140324,2014,1914
0,47,899,1822,47250410,03,,0,23,47250,2014,23,14241095.11,4361328.346,경상북도 상주시 화서면 달천리 210,입산자실화,일요일,03,20140323,2014,1730
0,47,893,1420,47250129,03,,0,23,47250,2014,23,14268156.6,4361462.691,경상북도 상주시 화산동 478-1,논밭두렁소각,일요일,03,20140323,2014,1340
5547,27,3127,1500,27200103,02,,0,21,27200,2018,21,14313643.25,4277147.543,대구광역시 남구 대명동 산192-2,입산자 실화추정,수요일,02,20180221,2018,1340
9972,48,3121,1800,48820410,02,,0,20,48820,2018,20,14286558.21,4168837.697,경상남도 고성군 마암면 보전리 산192-1,건축물 실화(주택지 쓰레기 소각에 의한 비화),화요일,02,20180220,2018,1447
418,27,2394,1555,27710380,03,,0,05,27710,2017,05,14291219.89,4255637.634,대구광역시 달성군 구지면 징리 산14,산나물 채취자 실화,일요일,03,20170305,2017,1414
0,41,2387,1730,41820310,03,,0,03,41820,2017,03,14189306.66,4530509.305,경기도 가평군 설악면 천안리 산70-1,원인미상,금요일,03,20170303,2017,1528
0,41,1608,1900,41111136,05,,0,25,41111,2015,25,14139512.47,4482560.433,경기도 수원시 장안구 조원동 63,산나물채취객실화,월요일,05,20150525,2015,1605
0,42,1602,1700,42730340,05,,0,25,42730,2015,25,14255387.55,4523492.8,강원도 횡성군 갑천면 병지방리 산34,등산객실화,월요일,05,20150525,2015,0125
0,47,1596,1730,47170350,05,,0,23,47170,2015,23,14318255.97,4361890.06,경상북도 안동시 일직면 평팔리 542-2,농산폐기물소각,토요일,05,20150523,2015,1624
3550,47,853,1520,47280320,03,,0,08,47280,2014,08,14282043.12,4389793.743,경상북도 문경시 산양면 형천리 산105,쓰레기소각,토요일,03,20140308,2014,1448
4491,42,847,1500,42110350,03,,0,07,42110,2014,07,14204762.22,4557448.231,강원도 춘천시 서면 당림리 산104,용접불씨연소,금요일,03,20140307,2014,1337
2738,26,3080,0330,26290109,02,,0,15,26290,2018,15,14368583.98,4183020.775,부산광역시 남구 문현동 산89-1,원인미상,공요일,02,20180215,2018,0143
3466,48,3074,1610,48123120,02,,0,12,48123,2018,12,14316890.99,4184573.589,경상남도 창원시 성산구 귀산동 산61,입산자 실화추정,월요일,02,20180212,2018,1505
43773,47,3067,1720,47850370,02,,0,11,47850,2018,11,14284607.78,4302758.074,경상북도 칠곡군 기산면 각산리 산11,쓰레기 소각추정(조사중),일요일,02,20180211,2018,1454
0,41,2350,1445,41590310,02,,0,12,41590,2017,12,14126240.41,4478347.687,경기도 화성시 매송면 송라리 421-5,쓰레기 소각,일요일,02,20170212,2017,1330
