발생연도,발생일자,발생시간,진화시간_분,주소,시군구,발생원인,피해면적,대형산불여부,평균기온(°C),일강수량(mm),평균 풍속(m/s),기상데이터_출처
2022,20220705,1656,104.0,경상북도 영양군 입암면 산해리 산106,영양군,조류퇴치폭음탄,0,False,25.5,0.0,1.8,경상북도 영양군 영양읍 감천리
2022,20220222,1437,2093.0,경상북도 의성군 의성읍 중리리 산60-1,의성군,전기목책지합선,9,False,-1.85,0.0,3.35,경상북도 의성군 옥산면 구성리
2020,20200508,1450,100.0,강원도 홍천군 홍천읍 상오안리 산63-1,홍천군,입산자실화추정,0,False,16.0,3.7,1.46,(산지)강원특별자치도 홍천군 내면 명개리
2020,20200506,1807,113.0,경기도 남양주시 삼패동 444-26,남양주시,원인미상,0,False,18.7,0.0,1.2,경기도 남양주시 진건읍 배양리
2020,20200501,1430,120.0,강원도 춘천시 동면 상걸리 산53,춘천시,입산자실화추정,0,False,20.05,0.0,1.5750000000000002,강원특별자치도 춘천시 북산면 추곡리
2023,20230310,1305,325.0,전북특별자치도 정읍시 입암면 봉양리 56-2,정읍시,입산자실화(취사),1,False,13.35,0.0,1.5,전북특별자치도 정읍시 태인면 태창리
2023,20230226,1423,152.0,전북특별자치도 군산시 옥산면 금성리 산 4,군산시,영농부산물소각,0,False,2.925,0.0,3.8,전북특별자치도 군산시 옥도면 말도리
2022,20220118,1246,104.0,경상북도 안동시 남후면 고상리 산55,안동시,주택화재비화,0,False,-5.55,0.0,1.275,경상북도 안동시 예안면 정산리
2022,20220927,1246,181.0,경상북도 김천시 부항면 어전리 산90,김천시,원인미상,0,False,17.0,0.0,0.8,경상북도 김천시 대덕면 중산리
2022,20221028,1821,79.0,경상북도 김천시 감천면 무안리 산116,김천시,아궁이불씨취급부주의,0,False,10.65,0.0,1.05,경상북도 김천시 대덕면 중산리
2022,20220409,1053,367.0,경기도 포천시 관인면 초과리 산71,포천시,원인미상,1,False,15.12,0.0,2.4,경기도 포천시 자작동
2022,20220423,1234,64.0,경기도 양주시 광적면 우고리 산20,양주시,입산자실화,0,False,14.8,0.0,1.3,경기도 양주시 광적면 가납리
2022,20220206,1958,52.0,경기도 광주시 남한산성면 하변천리 산14-7,광주시,원인미상,0,False,-4.7,0.0,1.2,경기도 광주시 송정동
2023,20230503,1355,185.0,강원특별자치도 영월군 김삿갓면 예밀리 322,영월군,밭두렁소각,5,False,16.6,0.0,1.5,강원특별자치도 영월군 상동읍 내덕리
2023,20231109,1541,50.0,강원특별자치도 홍천군 북방면 굴지리 산 27,홍천군,축사화재비화,0,False,8.933333333333334,1.0833333333333333,1.7,강원특별자치도 홍천군 남면 시동리
2022,20220417,1228,92.0,전라남도 화순군 화순읍 세량리 산303,화순군,입산자실화추정,0,False,11.5,0.0,1.725,전라남도 화순군 이양면 오류리
2022,20220408,1143,157.0,전라남도 보성군 보성읍 옥암리 산62-5,보성군,입산자실화,0,False,11.633333333333333,0.0,1.6666666666666667,전라남도 보성군 보성읍 옥평리
2022,20220529,507,183.0,전라남도 구례군 용방면 죽정리 산29,구례군,입산자실화추정,0,False,19.666666666666668,0.0,1.9333333333333336,전라남도 구례군 산동면 좌사리
2022,20220310,1516,87.0,경기도 용인시 처인구 남사읍 북리 산104-19,용인시,원인미상,0,False,7.2,0.0,1.2,경기도 용인시 기흥구 구갈동
2022,20220405,1448,162.0,경기도 시흥시 정왕동 산119-14,시흥시,쓰레기소각,1,False,8.5,0.0,1.85,경기도 시흥시 포동
2022,20220420,1428,92.0,경기도 남양주시 조안면 심봉리 산19-19,남양주시,산업현장실화,0,False,13.9,0.0,1.5,경기도 남양주시 진건읍 배양리
2023,20230413,1343,87.0,경상남도 함양군 서하면 황산리 산 129-1,함양군,산업현장실화,0,False,12.85,0.0,1.5,경상남도 함양군 함양읍 백천리
2024,20240316,1542,108.0,경기 파주 파평 덕천 산35-1,파주,쓰레기소각,0,False,8.525,0.0,1.15,경기도 파주시 군내면 조산리
2023,20230401,1122,138.0,경상남도 산청군 삼장면 대포리 산 111,산청군,입산자실화추정,0,False,13.025,0.0,1.475,경상남도 산청군 시천면 중산리
2023,20230319,1454,156.0,경상남도 남해군 창선면 가인리 산 142-24,남해군,농산부산불소각,1,False,8.9,0.0,1.8,경상남도 남해군 상주면 상주리
2022,20220621,1418,92.0,전라북도 장수군 산서면 사상리 산8,장수군,묘지주변소각,0,False,25.9,0.0,1.2,전북특별자치도 장수군 번암면 노단리
2022,20220529,2215,,전라북도 진안군 마령면 계서리 산201-1,진안군,화목보일러추정,0,False,19.73333333333333,0.0,1.7,전북특별자치도 진안군 진안읍 반월리
2022,20220409,1135,56.0,경기도 동두천시 안흥동 산33-3,동두천시,쓰레기소각,0,False,15.827118644067795,0.0762711864406779,2.3016949152542376,경기 광역 평균
2022,20220604,1420,100.0,경기도 안양시 만안구 석수동 산11-2,안양시,담뱃불실화,0,False,23.4,0.0,1.1,경기도 안양시 만안구 박달동
2022,20220404,1320,183.0,세종특별자치시 연서면  고복리 산112-1,연서면,농산폐기물소각,0,False,9.3,0.0,1.5,세종특별자치시 연서면 봉암리
2023,20230422,2230,200.0,경상남도 창원시 마산합포구 구산면 수정리 산 33-1,창원시,주택화재,0,False,14.5,0.0,2.333333333333333,경상남도 창원시 마산회원구 양덕동
2023,20231127,828,109.0,경상북도 울진군 울진읍 대흥리 73-9,울진군,주택화재비화,0,False,7.76,0.1,2.6,경상북도 울진군 평해읍 평해리
2023,20230314,1230,80.0,경상북도 예천군 개포면 장송리 57-1,예천군,영농부산물소각,0,False,7.35,0.0,1.15,경상북도 예천군 예천읍 동본리
2022,20220305,1505,51.0,충청남도 청양군 남양면 신왕리 산98,청양군,산업현장(용접)실화,0,False,2.6,0.0,1.9,충청남도 청양군 청양읍 정좌리
2022,20220409,1317,273.0,충청남도 청양군 목면 대평리 산49-18,청양군,영농부산물소각,10,False,16.5,0.0,2.05,충청남도 청양군 청양읍 정좌리
2022,20220322,1515,60.0,충청남도 부여군 임천면 두곡리 산72,부여군,입산자실화,0,False,6.1,0.0,1.2,충청남도 부여군 양화면
2022,20220525,1209,81.0,울산광역시 남구 선암동 산159-1,남구,입산자실화,0,False,20.7,0.0,1.6,울산광역시 남구 매암동
2022,20220224,1604,126.0,광주광역시 광산구  양산동 155,광산구,입산자실화,0,False,-1.4,0.0,2.0,광주광역시 광산구 용곡동
2022,20220419,1620,180.0,인천광역시 강화군 내가면 고천리 201-4,강화군,담뱃불실화,1,False,11.333333333333334,0.0,2.533333333333333,인천광역시 강화군 양도면 도장리
2023,20230322,1237,203.0,경상북도 상주시 공성면 영오리 산 62,상주시,입산자실화추정,1,False,14.666666666666666,0.1666666666666666,1.4,경상북도 상주시 공성면 장동리
2023,20231024,1230,150.0,경상북도 영주시 순흥면 덕현리 산 37,영주시,입산자실화,0,False,11.15,0.0,0.75,경상북도 영주시 부석면 소천리
2023,20230227,1842,153.0,경상북도 안동시 임동면 망천리 산 68,안동시,담뱃불실화,1,False,1.95,0.0,0.775,경상북도 안동시 예안면 정산리
2022,20220517,1259,93.0,"충청남도 공주시 정안면 어물리 산49-1, 산50",공주시,입산자(담뱃불)실화,0,False,17.7,0.0,1.7666666666666666,충청남도 공주시 금흥동
2022,20220106,1347,113.0,충청남도 천안시 동남구 목천읍 삼성리 산59-5,천안시,입산자실화,0,False,-2.4,0.0,0.6,충청남도 천안시 서북구 직산읍 군서리
2022,20220423,1119,108.0,충청북도 영동군 학산면 도덕리 산2-1,영동군,회목보일러 재취급부주의,3,False,18.25,0.0,1.4,충청북도 영동군 양강면 가동리
2022,20220306,1248,133.0,부산광역시 강서구 지사동 산233,강서구,원인미상,1,False,5.3,0.0,4.0,부산광역시 강서구 대항동
2022,20220120,1518,222.0,부산광역시 금정구 부곡동 산68-1,금정구,원인미상,0,False,-0.3,0.0,2.4,부산광역시 금정구 두구동
2022,20221127,525,107.0,부산광역시 영도구 동삼동 산29-1,영도구,담뱃불실화추정,0,False,12.8,0.0,2.3,부산광역시 영도구 동삼동
2023,20230208,1651,107.0,전라남도 장흥군 유치면 반월리 산 105-2,장흥군,입산자실화추정,0,False,3.65,0.0,1.75,전라남도 장흥군 관산읍 옥당리
2023,20230226,1300,210.0,전라남도 화순군 이양면 연화리 74,화순군,쓰레기소각,0,False,0.275,0.0,1.475,전라남도 화순군 이양면 오류리
2023,20230106,1520,295.0,전라남도 고흥군 남양면 망주리 2162-2,고흥군,입산자실화,0,False,4.8,0.5,1.2,전라남도 고흥군 도양읍 봉암리
2022,20221022,1020,299.0,강원도 정선군 임계면 도전리 산64,정선군,담뱃불실화,0,False,11.975,0.0,1.725,강원특별자치도 정선군 신동읍 예미리
2022,20220411,1321,69.0,충청북도 영동군 추풍령면 작점리 산1,영동군,원인미상,0,False,18.450000000000003,0.0,1.2000000000000002,충청북도 영동군 양강면 가동리
2022,20220425,1657,123.0,강원도 영월군 북면 마차리 산1-1,영월군,원인미상,0,False,17.8,0.0,1.1,강원특별자치도 영월군 상동읍 내덕리
2021,20210323,1401,83.0,경상남도 밀양시 상동면 도곡리 산55,밀양시,밭두렁,0,False,7.85,0.0,1.35,경상남도 밀양시 단장면 고례리
2021,20210310,1533,82.0,경상남도 통영시 도산면 도선리 산243,통영시,농산폐기물소각,0,False,10.566666666666666,0.0,5.1000000000000005,경상남도 통영시 한산면 매죽리
2021,20210411,2032,63.0,경상북도 봉화군 명호면 양곡리 산230-1,봉화군,미상,0,False,9.95,0.0,1.2999999999999998,(산지)경상북도 봉화군 석포면 대현리
2023,20230303,1057,37.0,충청남도 홍성군 홍동면 대영리 521-1,홍성군,쓰레기소각,0,False,1.4,0.0,1.7,충청남도 홍성군 서부면
2023,20230401,1737,143.0,충청남도 서천군 기산면 가공리 1,서천군,농산물소각,0,False,10.7,0.0,1.9,충청남도 서천군 마서면 계동리
2023,20230308,1334,415.0,충청남도 부여군 옥산면 홍연리 520,부여군,농산폐기물소각,30,False,12.3,0.0,1.7,충청남도 부여군 양화면
2024,20240316,2134,56.0,경기 용인 처인 백암 옥산 156,용인,쓰레기소각,0,False,9.725,0.0,1.2,경기도 용인시 기흥구 구갈동
2024,20240117,1240,320.0,부산 사하 감천 산99-1,사하,방화추정,0,False,7.9,0.0,0.5,부산광역시 사하구 신평동
2024,20240124,1450,430.0,전남 광양 봉강 조령 834-4,광양,창고누전,0,False,-5.15,0.25,5.6,전라남도 광양시 광양읍 칠성리
2024,20240124,1536,34.0,경기 파주 법원 대능 산28,파주,용접작업불씨부주의,0,False,-8.675,0.0,1.9,경기도 파주시 군내면 조산리
2024,20240125,1037,70.0,대전 중 대사 산3-86,중,비행기낙화물,0,False,-5.1,0.0,1.1,대전광역시 중구 사정동
2024,20240130,549,231.0,부산 사하 감천 산98,사하,방화추정,0,False,5.7,0.0,1.1,부산광역시 사하구 신평동
2024,20240130,1227,100.0,경기 이천 신둔 용면 산95-1,이천,재처리부주의,0,False,-0.8,0.0,0.55,경기도 이천시 백사면 조읍리
2024,20240130,1314,51.0,경북 청도 청도 원정 산105,청도,쓰레기소각,0,False,1.0,0.0,0.8500000000000001,경상북도 청도군 화양읍 송북리
2024,20240131,1438,42.0,경북 김천 대덕 추량 산61,김천,아궁이불씨부주의,0,False,6.449999999999999,0.0,1.15,경상북도 김천시 대덕면 중산리
2024,20240209,1438,97.0,경기 용인 처인 원삼 사암 산58-8,용인,벌집채취훈증부주의,0,False,-0.875,0.0,1.35,경기도 용인시 기흥구 구갈동
2024,20240212,1258,82.0,경기 가평 청평 상천 457-9외4필지,가평,쓰레기소각,0,False,-0.2666666666666666,0.0,0.8666666666666667,경기도 가평군 북면
2024,20240212,1302,143.0,전남 나주 다도 판촌 산37,나주,농산부산물소각,0,False,3.1,0.0,1.4,전라남도 나주시 금천면 오강리
2024,20240212,1330,175.0,경남 진주 수곡 사곡 산154,진주,재처리부주의,1,False,1.6,0.0,1.05,경상남도 진주시 수곡면 사곡리
2024,20240213,1418,52.0,충북 청주 상당 남일 고은 산110,청주,쓰레기소각,0,False,5.5346153846153845,0.0,1.4916666666666665,충북 광역 평균
2024,20240213,1536,97.0,경기 화성 매송 송라 162-2,화성,농산부산물소각,0,False,8.7,0.0,6.8,경기도 화성시 서신면 백미리
2024,20240214,1741,529.0,경기 남양주 진접 내곡 산31-1,남양주,원인미상,3,False,12.0,0.0,1.1,경기도 남양주시 진건읍 배양리
2024,20240217,1703,90.0,경북 의성 다인 봉정 산11,의성,입산자실화,0,False,2.7,0.0,0.6000000000000001,경상북도 의성군 옥산면 구성리
2024,20240301,1824,29.0,인천 서구 왕길 산106-4,서구,담뱃불실화,0,False,-4.0,0.0,3.05,인천광역시 서구 경서동
2024,20240303,1757,108.0,충북 청주 상당 낭성 이목 산9,청주,쓰레기소각,0,False,4.15,0.6115384615384616,2.35,충북 광역 평균
2024,20240304,1343,267.0,충남 금산 제원 동곡 산2,금산,원인미상,1,False,5.551515151515151,0.0,1.603125,충남 광역 평균
2024,20240306,2009,101.0,경기 하남 감이 산81-2,하남,담뱃불실화,0,False,5.95,0.0,0.8,경기도 하남시 덕풍동
2024,20240308,1844,44.0,경기 화성 팔탄 노하 산111,화성,담뱃불실화,0,False,2.7,0.0,5.1,경기도 화성시 서신면 백미리
2024,20240309,1201,74.0,경기 화성 매송 야목 산28-8,화성,농산폐기물소각,0,False,1.8,0.0,3.1,경기도 화성시 서신면 백미리
2024,20240309,1257,103.0,"충남 서천 마산 시선 산51-1,산50",서천,생활쓰레기(휴지)소각,0,False,0.85,0.0,3.15,충청남도 서천군 마서면 계동리
2024,20240309,1259,56.0,충북 음성 삼성 천평 467-4,음성,쓰레기소각,0,False,-0.0999999999999999,0.0,1.9,충청북도 음성군 금왕읍 용계리
2024,20240309,1300,40.0,경남 사천 용현 석계 산28-1,사천,성묘객실화,0,False,3.1,0.0,2.2,경상남도 사천시 대방동
2024,20240309,1336,119.0,경기 양평 양평 백안 산68-1,양평,담뱃불실화,0,False,-0.7000000000000001,0.0,1.3333333333333333,경기도 양평군 용문면 중원리
2024,20240310,1431,29.0,경기 파주 적성 무건 산1,파주,화목난로재날림,0,False,1.4249999999999998,0.0,1.275,경기도 파주시 군내면 조산리
2024,20240310,1438,122.0,충남 공주 정안 문천 산15,공주,밭두렁소각,0,False,2.733333333333333,0.0,1.0333333333333334,충청남도 공주시 금흥동
2024,20240310,1526,100.0,충북 옥천 동이 남곡 산59-6,옥천,밭두렁소각,0,False,2.5,0.0,0.55,충청북도 옥천군 옥천읍 매화리
2024,20240621,1557,243.0,전북 남원 산내 백일 산33-1,남원,입산자실화추정,0,False,23.3,0.0,0.8,전북특별자치도 남원시 산내면
2024,20240319,1608,56.0,경기 화성 양감 대양 710-17,화성,원인미상,0,False,5.4,0.0,8.9,경기도 화성시 서신면 백미리
2024,20240101,928,55.0,경북 경주 진덕 모아 산29-1,경주,입산자실화,0,False,3.54,0.0,1.78,경상북도 경주시 황성동
2024,20240104,1432,88.0,대구 달서 상인 산71-1,달서,입산자실화,0,False,0.7333333333333334,0.0,0.9444444444444444,대구 광역 평균
2024,20240106,1333,327.0,전남 여수 봉계 산2-3,여수,원인미상,0,False,7.133333333333333,0.0,4.266666666666667,전라남도 여수시 남면 연도리
2024,20240107,2117,373.0,경남 창원 마산합포 자산 산85,창원,담뱃불실화,0,False,1.5666666666666669,0.0,2.733333333333333,경상남도 창원시 마산회원구 양덕동
2024,20240108,13,407.0,부산 기장 철마 웅천 산183-5,기장,농막물탱크코일과열,0,False,-0.1,0.0,1.6,부산광역시 기장군 장안읍 길천리
2024,20240108,1210,185.0,전남 해남 화원 인지 442-5,해남,밭두렁소각,0,False,-0.625,0.0,1.85,전라남도 해남군 산이면 덕송리
2024,20240112,2015,144.0,경북 영천 고경 삼포 산113-2,영천,주택화재비화,0,False,3.65,0.0,1.65,경상북도 영천시 신녕면 화성리
2024,20240115,1418,312.0,전남 고흥 금산 어전 산10-2,고흥,담뱃불추정,0,False,3.175,0.0,3.875,전라남도 고흥군 도양읍 봉암리
2024,20240627,800,149.0,경기 파주 야동 산1-1,파주,원인미상,0,False,24.225,0.0,1.0,경기도 파주시 군내면 조산리
2024,20240310,1534,86.0,경기 안산 단원 대부동 산21-1,안산,쓰레기소각,0,False,2.546666666666667,0.0,1.29,경기 광역 평균
2024,20240313,1357,34.0,경남 산청 삼장 석남 산66,산청,재처리부주의,0,False,5.925,0.0,1.925,경상남도 산청군 시천면 중산리
2024,20240313,1801,104.0,경남 창녕 도천 우강 산19외4필,창녕,농산부산물소각,0,False,6.7,0.0,1.3,경상남도 창녕군 도천면 우강리
2024,20240314,1153,37.0,충남 천안 동남 수신 해정 산43-7,천안,농산폐기물소각,0,False,6.4,0.0,1.4,충청남도 천안시 서북구 직산읍 군서리
2024,20240314,1321,89.0,세종 금남 봉암 산16,금남,불씨관리부주의,0,False,6.875,0.0,1.5,세종 광역 평균
2024,20240315,1301,239.0,경북 영덕 병곡 각리 산78-1,영덕,차량화재비화,3,False,12.0,0.0,2.9,경상북도 영덕군 영덕읍 구미리
2024,20240315,1416,54.0,경기 평택 지산 산90,평택,담뱃불실화,0,False,8.5,0.0,1.8,경기도 평택시 비전동
2024,20240315,1524,36.0,강원 정선 정선 덕송 산147-1,정선,생활쓰레기소각,0,False,7.975,0.0,4.075,강원특별자치도 정선군 신동읍 예미리
2024,20240315,1545,75.0,전북 장수 장계 오동 산23,장수,불씨관리부주의(재투기)추정,0,False,6.2,0.0,1.5,전북특별자치도 장수군 번암면 노단리
2024,20240316,1204,56.0,경남 산청 단성 길 152-5,산청,재처리부주의,0,False,10.675,0.0,1.8,경상남도 산청군 시천면 중산리
2024,20240316,1427,223.0,"전북 임실 청웅 향교 산74,76",임실,산림사업장실화,4,False,9.1,0.0,1.8,전북특별자치도 임실군 강진면
2024,20241219,2203,717.0,경남 남해 미조 미조 산206,남해,입산자(낚시객) 실화,1,False,2.8,0.0,2.1,경상남도 남해군 상주면 상주리
2024,20241220,1332,108.0,경기 남양주 화도 차산 산54-1,남양주,쓰레기소각(낙엽),0,False,-0.6,0.0,1.0,경기도 남양주시 진건읍 배양리
2024,20241223,648,97.0,"강원 고성 거진 초계 산64,산63",고성,건축물실화(주택화재)비화,0,False,-1.1599999999999997,0.0,5.159999999999999,(산지)강원특별자치도 고성군 수동면 상원리
2024,20241224,1817,223.0,경북 구미 산동 백현 산220,구미,건축물실화(주택화재)비화,0,False,1.0,0.0,1.9,경상북도 구미시 선산읍 이문리
2024,20241226,1215,160.0,대구 군위 군위 하곡 산32-10,군위,생활쓰레기소각,0,False,2.1666666666666665,0.0,2.5,대구광역시 군위군 수서리
2024,20241226,1341,199.0,전남 순천 별량 대룡 산20,순천,담뱃불실화,0,False,3.45,0.0,3.1,전라남도 순천시 해룡면 대안리
2024,20241226,2238,199.0,전남 여수 남 두모 산201,여수,담뱃불실화,0,False,6.366666666666667,0.0833333333333333,5.9,전라남도 여수시 남면 연도리
2024,20241228,926,154.0,강원 양양 현북 도 산113,양양,화목보일러불씨비산,0,False,-5.18,0.0,5.75,강원특별자치도 양양군 현북면 하광정리
2024,20241229,1410,50.0,강원 강릉 운정 299,강릉,쓰레기소각,0,False,0.45,0.0,3.025,강원특별자치도 강릉시 구정면 학산리
2024,20241230,1308,169.0,경기 파주 금릉 산7-5,파주,담뱃불실화,0,False,1.95,0.0,1.325,경기도 파주시 군내면 조산리
2024,20241230,1500,105.0,경기 양평 강하 왕창 산6,양평,재처리부주의,0,False,1.9,0.0,1.0,경기도 양평군 용문면 중원리
2024,20240117,1523,277.0,부산 서 암남 산3,서,방화추정,0,False,6.4,0.0,3.7,부산광역시 서구 서대신동3가
2024,20240419,1349,191.0,강원 영월 무릉도원 운학 산105-2,영월,용접불꽃부주의,1,False,15.8,0.0,1.1,강원특별자치도 영월군 상동읍 내덕리
2024,20240419,2121,86.0,경기 포천 화현 화현 704-2,포천,불씨취급주의,0,False,15.66,0.0,1.52,경기도 포천시 자작동
2024,20240422,1340,121.0,충북 충주 신니 문승 산15-1,충주,낚시꾼실화추정(담뱃불),0,False,16.366666666666664,0.0,2.2,충청북도 충주시 엄정면 율능리
2024,20240423,1652,21.0,경기 성남 분당 이매 산29-86,성남,담뱃불실화,0,False,15.905,0.3879310344827586,2.006666666666667,경기 광역 평균
2024,20240426,1542,78.0,경북 봉화 봉화 석평 산120-3,봉화,농산폐기물소각,0,False,14.75,0.0,1.0,(산지)경상북도 봉화군 석포면 대현리
2024,20240427,1100,110.0,강원 철원 갈말 신철원 산103,철원,입산자실화,0,False,16.6,0.0,2.157142857142857,강원특별자치도 철원군 근남면 마현리
2024,20240427,1351,23.0,충남 금산 남일 마장 796-3,금산,밭두렁소각,0,False,14.745454545454546,0.0,1.83939393939394,충남 광역 평균
2024,20240427,1537,47.0,부산 해운대 반송 산51-122,해운대,입산자실화추정,0,False,17.4,0.0,0.9,부산광역시 해운대구 우동
2024,20240428,1240,43.0,충남 태안 남 양잠 산62-3,태안,담뱃불실화,0,False,12.6,0.0714285714285714,2.157142857142857,충청남도 태안군 안면읍 승언리
2024,20240428,1321,82.0,충남 당진 정미 천의 493-5,당진,입산자실화,0,False,16.85,0.0,1.15,충청남도 당진시 채운동
2024,20240502,1142,143.0,경북 문경 마성 오천 산30,문경,조류퇴치탄 성능시험,0,False,13.95,0.0,1.65,경상북도 문경시 마성면 외어리
2024,20240502,1607,123.0,충남 서천 판교 판교 산3-20,서천,입산자실화,0,False,14.35,0.0,2.6,충청남도 서천군 마서면 계동리
2024,20240504,417,423.0,서울 양천 신정 산160,양천,원인미상,0,False,21.4,0.0,1.3,서울특별시 양천구 목동
2024,20240530,435,180.0,경기 가평 설악 선촌 산4외1필지,가평,방화,0,False,17.333333333333332,0.0,0.6333333333333333,경기도 가평군 북면
2024,20240531,850,103.0,경북 성주 초전 용봉 산129-1,성주,원인미상,0,False,23.5,0.0,1.7,경상북도 성주군 성주읍 삼산리
2024,20240601,1522,193.0,경기 파주 탄현 축현 산35-1,파주,공장화재,0,False,20.15,0.0,1.65,경기도 파주시 군내면 조산리
2024,20240602,907,373.0,경기 과천 과천 506-2,과천,대남전담풍선의심물체,0,False,18.1,0.0,1.25,경기도 과천시 중앙동
2024,20240603,56,304.0,부산 금정 장전 산30,금정,입산자실화,0,False,17.2,0.0,1.2,부산광역시 금정구 두구동
2024,20240605,1537,143.0,경기 광주 초월 신월 산8-1,광주,농막화재,0,False,21.9,0.0,0.7,경기도 광주시 송정동
2024,20240606,2142,15.0,서울 중 장충2가 산14-67,중,입산자실화,0,False,22.8,0.0,1.3,서울특별시 중구 예장동
2024,20240607,1507,42.0,경기 양평 단월 덕수 산46-1,양평,원인미상,0,False,20.4,1.3333333333333333,0.9,경기도 양평군 용문면 중원리
2024,20240607,1637,93.0,경기 가평 설악 신천 산4외1필지,가평,원인미상,0,False,20.866666666666667,0.5,0.7666666666666666,경기도 가평군 북면
2024,20240609,1229,101.0,인천 강화 삼산 매음 산163-1,강화,원인미상,0,False,20.03333333333333,0.0,1.6666666666666667,인천광역시 강화군 양도면 도장리
2024,20240610,303,680.0,인천 강화 하점 신봉 산105,강화,원인미상,0,False,21.53333333333333,0.0,2.1,인천광역시 강화군 양도면 도장리
2024,20240317,1053,88.0,"경기 동두천  안흥 산21-2,산21-13",동두천,밭두렁소각,0,False,8.511864406779662,0.1016949152542373,2.740677966101695,경기 광역 평균
2024,20240317,1336,281.0,전남 순천 별량 대룡 산13,순천,쓰레기소각,2,False,11.9,0.25,3.0,전라남도 순천시 해룡면 대안리
2024,20240317,1424,156.0,전북 군산 옥도 선유도 산3-28,군산,입산자실화추정,0,False,7.275,0.0,7.1,전북특별자치도 군산시 옥도면 말도리
2024,20240317,1555,155.0,경기 포천 영중 금주 277-4,포천,주택화재비화,0,False,8.120000000000001,0.0,2.64,경기도 포천시 자작동
2024,20240317,1941,84.0,대구 군위 부계 동산 1513-1,군위,불씨관리부주의,0,False,10.333333333333334,0.0,2.266666666666667,대구광역시 군위군 수서리
2024,20240318,1107,28.0,전북 전주 완산  평화2가 산39-1,전주,입산자실화추정,0,False,7.6,0.0,1.4,전북특별자치도 전주시 완산구 남노송동
2024,20240318,1410,110.0,전북 순창 인계 쌍암 산86,순창,쓰레기소각,0,False,6.7,0.0,1.5,전북특별자치도 순창군 풍산면 반월리
2024,20240318,1430,80.0,경남 거창 웅양 산포 477,거창,농산폐기물소각,0,False,7.1,0.0,1.4,경상남도 거창군 북상면 갈계리
2024,20240318,1555,104.0,경기 양평 양동 단석 산254,양평,쓰레기소각,0,False,4.8,0.0,1.5333333333333332,경기도 양평군 용문면 중원리
2024,20240318,1558,552.0,경기 광주 초월 무갑 산68,광주,재처리부주의,2,False,6.7,0.0,1.2,경기도 광주시 송정동
2024,20240318,1655,95.0,인천 서 대곡 136-5,서,가설건축물화재추정,0,False,5.3,0.0,1.65,인천광역시 서구 경서동
2024,20240319,1439,61.0,경기 성남 수정 심곡 산35-2,성남,담뱃불실화,0,False,5.7683333333333335,1.3135593220338984,2.915,경기 광역 평균
2024,20240319,1737,102.0,전북 남원 산내 중황 산69-3,남원,입산자실화추정,0,False,6.2,0.0,2.1,전북특별자치도 남원시 산내면
2024,20240319,1857,227.0,전남 강진 성전 영풍 산139,강진,담뱃불실화,0,False,8.600000000000001,0.0,4.6,전라남도 강진군 성전면 성전리
2024,20240320,120,360.0,경남 양산 원동 내포 산1-1,양산,전선스파크,0,False,6.0,0.0,3.1,경상남도 양산시 상북면
2024,20240320,840,75.0,충남 서산 인지 성 산42-2,서산,쓰레기소각,0,False,4.6,0.0,6.0,충청남도 서산시 대산읍 대죽리
2024,20240320,941,124.0,경기 남양주 별내 용암 산26-1,남양주,쓰레기소각,0,False,4.7,0.0,2.4,경기도 남양주시 진건읍 배양리
2024,20240320,1046,137.0,대구 달성 하빈 묘 산14,달성,전선단락,0,False,6.433333333333334,0.0,3.9333333333333336,대구광역시 달성군 다사읍 문산리
2024,20240320,1311,225.0,광주 동 학 664-1,동,담뱃불실화,1,False,1.65,0.0,3.5,광주광역시 동구 용연동
2024,20240320,1348,102.0,전북 전주 덕진 산정 산28-29,전주,용접실화,0,False,4.7,0.0,2.4,전북특별자치도 전주시 완산구 남노송동
2024,20240320,1352,128.0,전북 완주 구이 항가 산161,완주,담뱃불실화추정,0,False,3.5,0.0,2.4000000000000004,전북특별자치도 완주군 구이면 원기리
2024,20240320,1426,94.0,전북 순창 적성 괴정 산84,순창,주택화재,0,False,3.6,0.0,3.5,전북특별자치도 순창군 풍산면 반월리
2024,20240320,1615,190.0,전남 해남 해남 남천 산24,해남,담뱃불실화,2,False,6.05,0.0,4.65,전라남도 해남군 산이면 덕송리
2024,20240320,1621,205.0,대전 동 하소 207,동,입산자실화추정,0,False,4.2,0.0,2.2,대전광역시 동구 세천동
2024,20240321,1025,155.0,경기 군포 둔대 산98,군포,비닐하우스화재비화,0,False,5.3,0.0,1.3,경기도 군포시 금정동
2024,20240321,1432,154.0,경남 거제 거제 외간 산23,거제,입산자실화추정,0,False,6.7,0.0,2.2,경상남도 거제시 능포동
2024,20240321,1811,64.0,충남 예산 신양 대덕 77-1,예산,농산부산물소각(콩대),0,False,2.8,0.0,3.1,충청남도 예산군 신암면 종경리
2024,20240322,1141,199.0,충남 보령 주교 은포 산28-1,보령,쓰레기소각,1,False,9.525,0.125,6.175,충청남도 보령시 오천면 녹도리
2024,20240322,1234,206.0,충북 보은 속리산 북암 163-1,보은,화목보일러재처리부주의,0,False,7.7,5.0,2.3,충청북도 보은군 속리산면 상판리
2024,20240322,1302,298.0,전북 무주 부남 고창 산35,무주,묘지소각추정,1,False,5.966666666666666,2.5,3.3666666666666667,전북특별자치도 무주군 무주읍 당산리
